Date-Time,O3
2013-10-27,2.9166666666666665
2013-10-28,14.916666666666666
2013-10-29,26.041666666666668
2013-10-30,10.75
2013-10-31,6.867133333333334
2013-11-01,4.393479999999999
2013-11-02,8.9360075
2013-11-03,30.871574999999996
2013-11-04,17.2717875
2013-11-05,2.232015
2013-11-06,28.053060000000002
2013-11-07,17.349784883720933
2013-11-08,5.628976744186048
2013-11-09,18.674213372093025
2013-11-10,40.0241625
2013-11-11,19.111995000000004
2013-11-12,18.7808775
2013-11-13,8.789340000000001
2013-11-14,30.0370875
2013-11-15,6.744325
2013-11-16,39.91222812499999
2013-11-17,35.185696875
2013-11-18,31.634662500000005
2013-11-19,12.460787500000002
2013-11-20,9.641975
2013-11-21,4.15905
2013-11-22,4.026929166666666
2013-11-23,2.75
2013-11-24,14.791666666666666
2013-11-25,23.458333333333332
2013-11-26,34.291666666666664
2013-11-27,45.125
2013-11-28,28.0
2013-11-29,6.25
2013-11-30,16.25
2013-12-01,4.75
2013-12-02,1.0833333333333333
2013-12-03,13.814608333333334
2013-12-04,5.708333333333333
2013-12-05,18.333333333333332
2013-12-06,1.7916666666666667
2013-12-07,1.2083333333333333
2013-12-08,15.58319166666667
2013-12-09,32.36641666666666
2013-12-10,21.2832
2013-12-11,18.656366666666667
2013-12-12,24.003666666666664
2013-12-13,7.519619444444445
2013-12-14,9.748088888888889
2013-12-15,12.581274999999998
2013-12-16,4.507125
2013-12-17,16.761150000000004
2013-12-18,23.088974999999994
2013-12-19,12.572758333333333
2013-12-20,13.375
2013-12-21,12.666666666666666
2013-12-22,4.833333333333333
2013-12-23,7.958333333333333
2013-12-24,1.5
2013-12-25,19.041666666666668
2013-12-26,45.625
2013-12-27,21.297608333333333
2013-12-28,30.30110833333333
2013-12-29,6.208333333333333
2013-12-30,24.907291666666666
2013-12-31,29.458333333333332
2014-01-01,18.791666666666668
2014-01-02,1.25
2014-01-03,24.958333333333332
2014-01-04,1.0833333333333333
2014-01-05,11.25
2014-01-06,2.8333333333333335
2014-01-07,13.458333333333334
2014-01-08,34.375
2014-01-09,23.208333333333332
2014-01-10,3.0833333333333335
2014-01-11,1.4583333333333333
2014-01-12,29.5
2014-01-13,4.083333333333333
2014-01-14,4.4375
2014-01-15,4.875
2014-01-16,3.6666666666666665
2014-01-17,13.625
2014-01-18,10.875
2014-01-19,14.083333333333334
2014-01-20,50.458333333333336
2014-01-21,25.916666666666668
2014-01-22,3.5416666666666665
2014-01-23,1.0833333333333333
2014-01-24,5.75
2014-01-25,34.5625
2014-01-26,33.791666666666664
2014-01-27,19.5
2014-01-28,36.666666666666664
2014-01-29,2.8333333333333335
2014-01-30,38.083333333333336
2014-01-31,15.083333333333334
2014-02-01,2.0
2014-02-02,39.75
2014-02-03,67.25
2014-02-04,52.416666666666664
2014-02-05,19.833333333333332
2014-02-06,11.083333333333334
2014-02-07,13.041666666666666
2014-02-08,37.458333333333336
2014-02-09,54.291666666666664
2014-02-10,42.958333333333336
2014-02-11,9.708333333333334
2014-02-12,6.708333333333333
2014-02-13,1.3333333333333333
2014-02-14,5.083333333333333
2014-02-15,5.5
2014-02-16,18.541666666666668
2014-02-17,25.895833333333332
2014-02-18,24.666666666666668
2014-02-19,25.791666666666668
2014-02-20,3.25
2014-02-21,5.625
2014-02-22,4.416666666666667
2014-02-23,3.125
2014-02-24,2.75
2014-02-25,4.229166666666667
2014-02-26,7.958333333333333
2014-02-27,56.291666666666664
2014-02-28,8.458333333333334
2014-03-01,35.604166666666664
2014-03-02,13.958333333333334
2014-03-03,2.0
2014-03-04,44.666666666666664
2014-03-05,35.75
2014-03-06,52.458333333333336
2014-03-07,23.125
2014-03-08,9.416666666666666
2014-03-09,21.958333333333332
2014-03-10,12.333333333333334
2014-03-11,30.791666666666668
2014-03-12,63.041666666666664
2014-03-13,40.791666666666664
2014-03-14,55.541666666666664
2014-03-15,14.875
2014-03-16,43.458333333333336
2014-03-17,38.75
2014-03-18,56.291666666666664
2014-03-19,36.875
2014-03-20,60.541666666666664
2014-03-21,42.708333333333336
2014-03-22,36.625
2014-03-23,61.291666666666664
2014-03-24,39.958333333333336
2014-03-25,57.416666666666664
2014-03-26,45.458333333333336
2014-03-27,2.9583333333333335
2014-03-28,34.979166666666664
2014-03-29,58.375
2014-03-30,38.625
2014-03-31,38.125
2014-04-01,54.625
2014-04-02,69.04166666666667
2014-04-03,48.833333333333336
2014-04-04,47.375
2014-04-05,60.375
2014-04-06,48.041666666666664
2014-04-07,59.0
2014-04-08,73.66666666666667
2014-04-09,63.875
2014-04-10,37.583333333333336
2014-04-11,44.708333333333336
2014-04-12,44.958333333333336
2014-04-13,70.95833333333333
2014-04-14,73.08333333333333
2014-04-15,34.333333333333336
2014-04-16,25.625
2014-04-17,44.666666666666664
2014-04-18,49.125
2014-04-19,36.458333333333336
2014-04-20,41.791666666666664
2014-04-21,46.625
2014-04-22,60.333333333333336
2014-04-23,83.125
2014-04-24,87.0
2014-04-25,56.833333333333336
2014-04-26,60.916666666666664
2014-04-27,69.5
2014-04-28,45.5
2014-04-29,85.29166666666667
2014-04-30,90.58333333333333
2014-05-01,86.33333333333333
2014-05-02,70.95833333333333
2014-05-03,48.791666666666664
2014-05-04,68.08333333333333
2014-05-05,53.958333333333336
2014-05-06,58.208333333333336
2014-05-07,53.333333333333336
2014-05-08,77.29166666666667
2014-05-09,70.0
2014-05-10,66.83333333333333
2014-05-11,63.583333333333336
2014-05-12,64.5
2014-05-13,59.166666666666664
2014-05-14,60.541666666666664
2014-05-15,40.875
2014-05-16,70.95833333333333
2014-05-17,89.875
2014-05-18,110.79166666666667
2014-05-19,121.29166666666667
2014-05-20,102.79166666666667
2014-05-21,113.425
2014-05-22,94.40416666666665
2014-05-23,126.33333333333333
2014-05-24,42.416666666666664
2014-05-25,57.333333333333336
2014-05-26,55.208333333333336
2014-05-27,61.479166666666664
2014-05-28,83.125
2014-05-29,93.375
2014-05-30,155.25
2014-05-31,139.45833333333334
2014-06-01,124.16666666666667
2014-06-02,95.91666666666667
2014-06-03,94.91666666666667
2014-06-04,87.33333333333333
2014-06-05,112.95833333333333
2014-06-06,47.916666666666664
2014-06-07,56.875
2014-06-08,39.25
2014-06-09,66.45833333333333
2014-06-10,71.54166666666667
2014-06-11,67.54166666666667
2014-06-12,79.54166666666667
2014-06-13,90.08333333333333
2014-06-14,115.66666666666667
2014-06-15,126.29166666666667
2014-06-16,120.08333333333333
2014-06-17,102.70833333333333
2014-06-18,94.04166666666667
2014-06-19,75.08333333333333
2014-06-20,80.5
2014-06-21,79.33333333333333
2014-06-22,76.75
2014-06-23,86.29166666666667
2014-06-24,109.35416666666667
2014-06-25,77.125
2014-06-26,116.125
2014-06-27,69.875
2014-06-28,63.791666666666664
2014-06-29,105.125
2014-06-30,135.58333333333334
2014-07-01,127.08333333333333
2014-07-02,85.375
2014-07-03,77.04166666666667
2014-07-04,100.5
2014-07-05,97.83333333333333
2014-07-06,124.125
2014-07-07,96.54166666666667
2014-07-08,60.854166666666664
2014-07-09,43.833333333333336
2014-07-10,84.33333333333333
2014-07-11,69.625
2014-07-12,71.83333333333333
2014-07-13,55.833333333333336
2014-07-14,96.83333333333333
2014-07-15,125.5
2014-07-16,75.08333333333333
2014-07-17,62.041666666666664
2014-07-18,107.625
2014-07-19,90.70833333333333
2014-07-20,103.5
2014-07-21,65.70833333333333
2014-07-22,27.833333333333332
2014-07-23,31.833333333333332
2014-07-24,45.833333333333336
2014-07-25,104.29166666666667
2014-07-26,141.625
2014-07-27,148.70833333333334
2014-07-28,131.75
2014-07-29,134.125
2014-07-30,92.20833333333333
2014-07-31,103.58333333333333
2014-08-01,97.35416666666667
2014-08-02,89.08333333333333
2014-08-03,109.29166666666667
2014-08-04,27.416666666666668
2014-08-05,50.75
2014-08-06,52.458333333333336
2014-08-07,107.75
2014-08-08,104.125
2014-08-09,116.33333333333333
2014-08-10,100.33333333333333
2014-08-11,70.08333333333333
2014-08-12,86.875
2014-08-13,48.8375
2014-08-14,67.04166666666667
2014-08-15,76.83333333333333
2014-08-16,105.91666666666667
2014-08-17,128.08333333333334
2014-08-18,109.04166666666667
2014-08-19,120.08333333333333
2014-08-20,119.0125
2014-08-21,104.33333333333333
2014-08-22,43.375
2014-08-23,101.58333333333333
2014-08-24,60.625
2014-08-25,52.291666666666664
2014-08-26,49.5
2014-08-27,82.75
2014-08-28,83.64583333333333
2014-08-29,104.58333333333333
2014-08-30,30.708333333333332
2014-08-31,75.5
2014-09-01,35.8125
2014-09-02,50.875
2014-09-03,19.01602564102564
2014-09-04,87.65064102564104
2014-09-05,88.70833333333333
2014-09-06,94.79166666666667
2014-09-07,73.125
2014-09-08,66.5
2014-09-09,66.16666666666667
2014-09-10,68.04166666666667
2014-09-11,45.041666666666664
2014-09-12,28.958333333333332
2014-09-13,68.16666666666667
2014-09-14,23.416666666666668
2014-09-15,33.666666666666664
2014-09-16,8.333333333333334
2014-09-17,19.083333333333332
2014-09-18,55.75
2014-09-19,44.916666666666664
2014-09-20,68.25
2014-09-21,49.791666666666664
2014-09-22,8.791666666666666
2014-09-23,7.125
2014-09-24,30.166666666666668
2014-09-25,18.0
2014-09-26,23.583333333333332
2014-09-27,37.541666666666664
2014-09-28,15.083333333333334
2014-09-29,24.958333333333332
2014-09-30,15.666666666666666
2014-10-01,2.375
2014-10-02,10.458333333333334
2014-10-03,3.0833333333333335
2014-10-04,29.791666666666668
2014-10-05,27.541666666666668
2014-10-06,24.625
2014-10-07,18.541666666666668
2014-10-08,11.583333333333334
2014-10-09,33.229166666666664
2014-10-10,94.89583333333333
2014-10-11,122.97395833333333
2014-10-12,72.27083333333333
2014-10-13,29.880208333333332
2014-10-14,18.916666666666668
2014-10-15,26.333333333333332
2014-10-16,24.583333333333332
2014-10-17,11.666666666666666
2014-10-18,28.166666666666668
2014-10-19,21.75
2014-10-20,23.208333333333332
2014-10-21,9.958333333333334
2014-10-22,2.125
2014-10-23,6.041666666666667
2014-10-24,14.625
2014-10-25,27.041666666666668
2014-10-26,28.875
2014-10-27,16.291666666666668
2014-10-28,9.708333333333334
2014-10-29,6.708333333333333
2014-10-30,11.5
2014-10-31,5.666666666666667
2014-11-01,20.125
2014-11-02,38.083333333333336
2014-11-03,21.708333333333332
2014-11-04,11.166666666666666
2014-11-05,30.541666666666668
2014-11-06,42.666666666666664
2014-11-07,6.958333333333333
2014-11-08,16.791666666666668
2014-11-09,15.708333333333334
2014-11-10,7.625
2014-11-11,35.208333333333336
2014-11-12,56.958333333333336
2014-11-13,18.958333333333332
2014-11-14,11.25
2014-11-15,2.0416666666666665
2014-11-16,21.25
2014-11-17,25.25
2014-11-18,3.0
2014-11-19,2.0
2014-11-20,2.0625
2014-11-21,8.833333333333334
2014-11-22,18.166666666666668
2014-11-23,2.0
2014-11-24,8.916666666666666
2014-11-25,5.125
2014-11-26,2.0
2014-11-27,15.75
2014-11-28,6.541666666666667
2014-11-29,2.0
2014-11-30,32.041666666666664
2014-12-01,36.333333333333336
2014-12-02,12.625
2014-12-03,36.583333333333336
2014-12-04,49.666666666666664
2014-12-05,30.125
2014-12-06,8.666666666666666
2014-12-07,15.958333333333334
2014-12-08,11.25
2014-12-09,2.0
2014-12-10,29.5
2014-12-11,33.083333333333336
2014-12-12,39.270833333333336
2014-12-13,20.020833333333332
2014-12-14,4.25
2014-12-15,30.291666666666668
2014-12-16,44.791666666666664
2014-12-17,10.818798449612402
2014-12-18,5.69767441860465
2014-12-19,9.046511627906977
2014-12-20,12.3953488372093
2014-12-21,15.74418604651163
2014-12-22,19.093023255813954
2014-12-23,22.441860465116278
2014-12-24,25.7906976744186
2014-12-25,29.139534883720927
2014-12-26,32.48837209302325
2014-12-27,35.83720930232558
2014-12-28,39.1860465116279
2014-12-29,42.53488372093023
2014-12-30,45.88372093023256
2014-12-31,46.610465116279066
2015-01-01,24.166666666666668
2015-01-02,13.5
2015-01-03,2.25
2015-01-04,3.8333333333333335
2015-01-05,26.541666666666668
2015-01-06,24.916666666666668
2015-01-07,7.458333333333333
2015-01-08,2.0
2015-01-09,22.416666666666668
2015-01-10,10.0
2015-01-11,30.833333333333332
2015-01-12,8.208333333333334
2015-01-13,5.041666666666667
2015-01-14,2.125
2015-01-15,2.25
2015-01-16,39.708333333333336
2015-01-17,24.75
2015-01-18,31.25
2015-01-19,21.291666666666668
2015-01-20,7.833333333333333
2015-01-21,37.666666666666664
2015-01-22,10.666666666666666
2015-01-23,3.8333333333333335
2015-01-24,10.333333333333334
2015-01-25,10.375
2015-01-26,32.416666666666664
2015-01-27,39.145833333333336
2015-01-28,25.166666666666668
2015-01-29,32.416666666666664
2015-01-30,54.0625
2015-01-31,29.958333333333332
2015-02-01,6.166666666666667
2015-02-02,12.25
2015-02-03,41.625
2015-02-04,77.77083333333333
2015-02-05,56.333333333333336
2015-02-06,26.416666666666668
2015-02-07,83.45833333333333
2015-02-08,72.1875
2015-02-09,78.54166666666667
2015-02-10,34.895833333333336
2015-02-11,64.95833333333333
2015-02-12,70.60416666666667
2015-02-13,52.229166666666664
2015-02-14,27.791666666666668
2015-02-15,8.708333333333334
2015-02-16,32.604166666666664
2015-02-17,45.666666666666664
2015-02-18,55.625
2015-02-19,48.041666666666664
2015-02-20,25.958333333333332
2015-02-21,35.041666666666664
2015-02-22,65.16666666666667
2015-02-23,51.166666666666664
2015-02-24,30.8125
2015-02-25,53.375
2015-02-26,63.125
2015-02-27,43.958333333333336
2015-02-28,23.25
2015-03-01,53.083333333333336
2015-03-02,45.0
2015-03-03,74.08333333333333
2015-03-04,56.708333333333336
2015-03-05,42.416666666666664
2015-03-06,35.833333333333336
2015-03-07,44.083333333333336
2015-03-08,49.0625
2015-03-09,79.85416666666667
2015-03-10,57.25
2015-03-11,49.375
2015-03-12,32.020833333333336
2015-03-13,44.25
2015-03-14,16.0625
2015-03-15,49.625
2015-03-16,13.979166666666666
2015-03-17,54.625
2015-03-18,67.25
2015-03-19,39.791666666666664
2015-03-20,60.479166666666664
2015-03-21,69.20833333333333
2015-03-22,75.64583333333333
2015-03-23,51.875
2015-03-24,50.479166666666664
2015-03-25,56.583333333333336
2015-03-26,81.75
2015-03-27,91.33333333333333
2015-03-28,76.79166666666667
2015-03-29,49.333333333333336
2015-03-30,63.958333333333336
2015-03-31,42.545833333333334
2015-04-01,45.6875
2015-04-02,72.29166666666667
2015-04-03,96.29166666666667
2015-04-04,114.58333333333333
2015-04-05,70.04166666666667
2015-04-06,80.16666666666667
2015-04-07,69.04166666666667
2015-04-08,48.333333333333336
2015-04-09,58.416666666666664
2015-04-10,55.60833333333333
2015-04-11,70.47916666666667
2015-04-12,76.20833333333333
2015-04-13,98.04166666666667
2015-04-14,56.0
2015-04-15,46.104166666666664
2015-04-16,91.91666666666667
2015-04-17,60.791666666666664
2015-04-18,49.041666666666664
2015-04-19,59.541666666666664
2015-04-20,69.91666666666667
2015-04-21,65.66666666666667
2015-04-22,69.20833333333333
2015-04-23,54.958333333333336
2015-04-24,77.66666666666667
2015-04-25,99.79166666666667
2015-04-26,128.08333333333334
2015-04-27,108.25
2015-04-28,95.45833333333333
2015-04-29,106.10416666666667
2015-04-30,126.75
2015-05-01,56.833333333333336
2015-05-02,83.58333333333333
2015-05-03,86.77083333333333
2015-05-04,98.875
2015-05-05,81.0
2015-05-06,82.83333333333333
2015-05-07,89.70833333333333
2015-05-08,78.25
2015-05-09,50.604166666666664
2015-05-10,28.916666666666668
2015-05-11,49.916666666666664
2015-05-12,76.10416666666667
2015-05-13,85.04166666666667
2015-05-14,86.79166666666667
2015-05-15,91.66666666666667
2015-05-16,103.625
2015-05-17,121.66666666666667
2015-05-18,75.125
2015-05-19,85.91666666666667
2015-05-20,95.41666666666667
2015-05-21,90.97916666666667
2015-05-22,116.95833333333333
2015-05-23,142.79166666666666
2015-05-24,139.20833333333334
2015-05-25,164.33333333333334
2015-05-26,172.08333333333334
2015-05-27,177.91666666666666
2015-05-28,164.625
2015-05-29,96.52083333333333
2015-05-30,115.125
2015-05-31,129.125
2015-06-01,143.0
2015-06-02,88.08333333333333
2015-06-03,99.04166666666667
2015-06-04,72.625
2015-06-05,102.5625
2015-06-06,103.89583333333333
2015-06-07,64.25
2015-06-08,75.41666666666667
2015-06-09,105.04166666666667
2015-06-10,85.1875
2015-06-11,70.10416666666667
2015-06-12,84.91666666666667
2015-06-13,90.375
2015-06-14,96.10416666666667
2015-06-15,152.72916666666666
2015-06-16,145.52083333333334
2015-06-17,122.29166666666667
2015-06-18,78.3125
2015-06-19,55.625
2015-06-20,104.02083333333333
2015-06-21,138.20833333333334
2015-06-22,153.10416666666666
2015-06-23,162.20833333333334
2015-06-24,82.60416666666667
2015-06-25,64.33333333333333
2015-06-26,157.8125
2015-06-27,111.45833333333333
2015-06-28,130.0625
2015-06-29,55.916666666666664
2015-06-30,65.75
2015-07-01,53.75
2015-07-02,62.875
2015-07-03,104.29166666666667
2015-07-04,66.77083333333333
2015-07-05,136.66666666666666
2015-07-06,146.89583333333334
2015-07-07,143.04166666666666
2015-07-08,143.66666666666666
2015-07-09,131.4375
2015-07-10,147.95833333333334
2015-07-11,163.58333333333334
2015-07-12,174.97916666666666
2015-07-13,191.16666666666666
2015-07-14,194.5625
2015-07-15,103.875
2015-07-16,119.79166666666667
2015-07-17,81.95833333333333
2015-07-18,120.52083333333333
2015-07-19,107.79166666666667
2015-07-20,88.70833333333333
2015-07-21,107.54166666666667
2015-07-22,113.1875
2015-07-23,89.22916666666667
2015-07-24,86.875
2015-07-25,121.95833333333333
2015-07-26,150.5
2015-07-27,134.6875
2015-07-28,123.375
2015-07-29,130.66666666666666
2015-07-30,97.625
2015-07-31,105.04166666666667
2015-08-01,58.833333333333336
2015-08-02,91.91666666666667
2015-08-03,45.041666666666664
2015-08-04,92.25
2015-08-05,105.375
2015-08-06,110.79166666666667
2015-08-07,89.29166666666667
2015-08-08,95.91666666666667
2015-08-09,113.70833333333333
2015-08-10,101.125
2015-08-11,142.0
2015-08-12,145.29166666666666
2015-08-13,151.375
2015-08-14,89.66666666666667
2015-08-15,82.72916666666667
2015-08-16,143.33333333333334
2015-08-17,138.83333333333334
2015-08-18,107.625
2015-08-19,94.08333333333333
2015-08-20,115.45833333333333
2015-08-21,111.0
2015-08-22,75.04166666666667
2015-08-23,76.58333333333333
2015-08-24,68.5
2015-08-25,62.125
2015-08-26,66.91666666666667
2015-08-27,73.0
2015-08-28,79.41666666666667
2015-08-29,128.58333333333334
2015-08-30,72.25
2015-08-31,68.08333333333333
2015-09-01,53.25
2015-09-02,54.6875
2015-09-03,80.70833333333333
2015-09-04,70.47916666666667
2015-09-05,82.29166666666667
2015-09-06,75.04166666666667
2015-09-07,76.66666666666667
2015-09-08,96.9375
2015-09-09,50.583333333333336
2015-09-10,30.479166666666668
2015-09-11,46.333333333333336
2015-09-12,48.979166666666664
2015-09-13,53.458333333333336
2015-09-14,73.54166666666667
2015-09-15,100.91666666666667
2015-09-16,97.95
2015-09-17,98.96666666666665
2015-09-18,72.375
2015-09-19,57.5
2015-09-20,85.60416666666667
2015-09-21,88.58333333333333
2015-09-22,66.91666666666667
2015-09-23,63.666666666666664
2015-09-24,56.020833333333336
2015-09-25,49.458333333333336
2015-09-26,69.04166666666667
2015-09-27,50.875
2015-09-28,40.75
2015-09-29,10.666666666666666
2015-09-30,26.583333333333332
2015-10-01,51.5
2015-10-02,43.583333333333336
2015-10-03,48.958333333333336
2015-10-04,49.166666666666664
2015-10-05,79.45833333333333
2015-10-06,94.64583333333333
2015-10-07,56.75
2015-10-08,46.229166666666664
2015-10-09,39.625
2015-10-10,51.5625
2015-10-11,69.5
2015-10-12,42.208333333333336
2015-10-13,30.375
2015-10-14,26.0
2015-10-15,56.333333333333336
2015-10-16,63.25
2015-10-17,43.333333333333336
2015-10-18,34.5625
2015-10-19,31.75
2015-10-20,7.0
2015-10-21,16.958333333333332
2015-10-22,14.270833333333334
2015-10-23,18.416666666666668
2015-10-24,26.854166666666668
2015-10-25,17.625
2015-10-26,41.520833333333336
2015-10-27,36.5
2015-10-28,50.895833333333336
2015-10-29,52.708333333333336
2015-10-30,22.645833333333332
2015-10-31,21.708333333333332
2015-11-01,17.708333333333332
2015-11-02,17.166666666666668
2015-11-03,26.625
2015-11-04,5.833333333333333
2015-11-05,17.0
2015-11-06,35.208333333333336
2015-11-07,45.229166666666664
2015-11-08,28.5
2015-11-09,5.1875
2015-11-10,4.333333333333333
2015-11-11,5.729166666666667
2015-11-12,4.041666666666667
2015-11-13,4.5625
2015-11-14,7.916666666666667
2015-11-15,19.270833333333332
2015-11-16,10.875
2015-11-17,11.583333333333334
2015-11-18,8.208333333333334
2015-11-19,3.4375
2015-11-20,4.083333333333333
2015-11-21,3.875
2015-11-22,17.083333333333332
2015-11-23,41.583333333333336
2015-11-24,29.666666666666668
2015-11-25,30.875
2015-11-26,46.25
2015-11-27,12.395833333333334
2015-11-28,10.0
2015-11-29,15.104166666666666
2015-11-30,9.875
2015-12-01,11.270833333333334
2015-12-02,55.916666666666664
2015-12-03,50.416666666666664
