Date-Time,PM10
2013-05-23,139.25
2013-05-24,177.25
2013-05-25,121.20833333333333
2013-05-26,118.58333333333333
2013-05-27,83.0
2013-05-28,87.125
2013-05-29,57.958333333333336
2013-05-30,139.45833333333334
2013-05-31,158.5
2013-06-01,123.0
2013-06-02,183.875
2013-06-03,156.20833333333334
2013-06-04,166.83333333333334
2013-06-05,118.0
2013-06-06,136.95833333333334
2013-06-07,131.54166666666666
2013-06-08,197.29166666666666
2013-06-09,54.666666666666664
2013-06-10,36.416666666666664
2013-06-11,88.95833333333333
2013-06-12,71.70833333333333
2013-06-13,139.375
2013-06-14,160.25
2013-06-15,186.75
2013-06-16,184.08333333333334
2013-06-17,57.333333333333336
2013-06-18,99.29166666666667
2013-06-19,84.66666666666667
2013-06-20,92.875
2013-06-21,102.08333333333333
2013-06-22,64.16666666666667
2013-06-23,62.708333333333336
2013-06-24,126.83333333333333
2013-06-25,112.375
2013-06-26,148.54166666666666
2013-06-27,111.0
2013-06-28,329.4583333333333
2013-06-29,106.79166666666667
2013-06-30,227.45833333333334
2013-07-01,146.89583333333334
2013-07-02,28.083333333333332
2013-07-03,80.5
2013-07-04,64.45833333333333
2013-07-05,47.625
2013-07-06,134.66666666666666
2013-07-07,110.0
2013-07-08,90.20833333333333
2013-07-09,74.72916666666667
2013-07-10,42.333333333333336
2013-07-11,53.25
2013-07-12,84.125
2013-07-13,115.875
2013-07-14,98.54166666666667
2013-07-15,32.25
2013-07-16,31.958333333333332
2013-07-17,82.66666666666667
2013-07-18,131.33333333333334
2013-07-19,123.45833333333333
2013-07-20,98.04166666666667
2013-07-21,106.5
2013-07-22,125.70833333333333
2013-07-23,73.5
2013-07-24,65.29166666666667
2013-07-25,81.04166666666667
2013-07-26,79.58333333333333
2013-07-27,87.16666666666667
2013-07-28,58.208333333333336
2013-07-29,98.41666666666667
2013-07-30,131.33333333333334
2013-07-31,65.66666666666667
2013-08-01,37.666666666666664
2013-08-02,74.29166666666667
2013-08-03,52.083333333333336
2013-08-04,93.25
2013-08-05,48.208333333333336
2013-08-06,171.875
2013-08-07,29.25
2013-08-08,63.125
2013-08-09,78.5
2013-08-10,146.375
2013-08-11,145.79166666666666
2013-08-12,41.583333333333336
2013-08-13,92.58333333333333
2013-08-14,91.91666666666667
2013-08-15,138.79166666666666
2013-08-16,152.875
2013-08-17,67.29166666666667
2013-08-18,34.375
2013-08-19,50.375
2013-08-20,145.83333333333334
2013-08-21,88.08333333333333
2013-08-22,148.875
2013-08-23,85.41666666666667
2013-08-24,82.29166666666667
2013-08-25,90.25
2013-08-26,105.79166666666667
2013-08-27,85.29166666666667
2013-08-28,55.708333333333336
2013-08-29,48.583333333333336
2013-08-30,24.541666666666668
2013-08-31,47.25
2013-09-01,91.0
2013-09-02,75.625
2013-09-03,132.20833333333334
2013-09-04,65.83333333333333
2013-09-05,24.479166666666668
2013-09-06,67.83333333333333
2013-09-07,87.625
2013-09-08,118.08333333333333
2013-09-09,80.79166666666667
2013-09-10,72.04166666666667
2013-09-11,106.70833333333333
2013-09-12,198.25
2013-09-13,98.77083333333333
2013-09-14,65.125
2013-09-15,63.791666666666664
2013-09-16,103.125
2013-09-17,120.29166666666667
2013-09-18,101.75
2013-09-19,104.5
2013-09-20,74.875
2013-09-21,76.04166666666667
2013-09-22,128.08333333333334
2013-09-23,60.333333333333336
2013-09-24,24.375
2013-09-25,41.916666666666664
2013-09-26,94.33333333333333
2013-09-27,210.83333333333334
2013-09-28,260.6666666666667
2013-09-29,231.5
2013-09-30,163.875
2013-10-01,85.58333333333333
2013-10-02,30.041666666666668
2013-10-03,91.70833333333333
2013-10-04,170.75
2013-10-05,300.4166666666667
2013-10-06,235.625
2013-10-07,92.66666666666667
2013-10-08,87.41666666666667
2013-10-09,184.5
2013-10-10,105.20833333333333
2013-10-11,95.75
2013-10-12,85.5
2013-10-13,55.875
2013-10-14,37.5
2013-10-15,26.0
2013-10-16,82.29166666666667
2013-10-17,170.33333333333334
2013-10-18,254.20833333333334
2013-10-19,65.625
2013-10-20,47.666666666666664
2013-10-21,128.45833333333334
2013-10-22,170.0
2013-10-23,67.33333333333333
2013-10-24,40.583333333333336
2013-10-25,63.25
2013-10-26,91.25
2013-10-27,225.70833333333334
2013-10-28,302.4583333333333
2013-10-29,48.75
2013-10-30,110.20833333333333
2013-10-31,170.0
2013-11-01,201.04166666666666
2013-11-02,232.29166666666666
2013-11-03,53.833333333333336
2013-11-04,60.833333333333336
2013-11-05,221.54166666666666
2013-11-06,144.5
2013-11-07,65.0
2013-11-08,172.79166666666666
2013-11-09,125.29166666666667
2013-11-10,41.708333333333336
2013-11-11,55.125
2013-11-12,84.95833333333333
2013-11-13,190.58333333333334
2013-11-14,102.08333333333333
2013-11-15,167.875
2013-11-16,90.91666666666667
2013-11-17,19.5
2013-11-18,13.625
2013-11-19,50.666666666666664
2013-11-20,99.75
2013-11-21,127.29166666666667
2013-11-22,157.04166666666666
2013-11-23,217.875
2013-11-24,169.5
2013-11-25,26.375
2013-11-26,49.625
2013-11-27,39.208333333333336
2013-11-28,38.75
2013-11-29,92.16666666666667
2013-11-30,57.25
2013-12-01,96.125
2013-12-02,134.20833333333334
2013-12-03,102.70833333333333
2013-12-04,107.79166666666667
2013-12-05,57.0
2013-12-06,154.33333333333334
2013-12-07,275.8333333333333
2013-12-08,197.41666666666666
2013-12-09,13.166666666666666
2013-12-10,39.75
2013-12-11,34.375
2013-12-12,28.375
2013-12-13,64.66666666666667
2013-12-14,72.41666666666667
2013-12-15,58.75
2013-12-16,144.75
2013-12-17,72.91666666666667
2013-12-18,56.208333333333336
2013-12-19,60.625
2013-12-20,61.166666666666664
2013-12-21,79.625
2013-12-22,161.25
2013-12-23,182.66666666666666
2013-12-24,269.4166666666667
2013-12-25,254.08333333333334
2013-12-26,26.25
2013-12-27,36.166666666666664
2013-12-28,22.875
2013-12-29,111.20833333333333
2013-12-30,96.79166666666667
2013-12-31,234.04166666666666
2014-01-01,169.16666666666666
2014-01-02,192.16666666666666
2014-01-03,114.70833333333333
2014-01-04,158.20833333333334
2014-01-05,116.75
2014-01-06,131.91666666666666
2014-01-07,99.08333333333333
2014-01-08,16.041666666666668
2014-01-09,42.875
2014-01-10,88.625
2014-01-11,154.66666666666666
2014-01-12,40.708333333333336
2014-01-13,109.08333333333333
2014-01-14,104.125
2014-01-15,183.79166666666666
2014-01-16,396.9583333333333
2014-01-17,133.66666666666666
2014-01-18,84.58333333333333
2014-01-19,205.875
2014-01-20,38.333333333333336
2014-01-21,60.5
2014-01-22,144.79166666666666
2014-01-23,252.89583333333334
2014-01-24,169.0
2014-01-25,47.041666666666664
2014-01-26,71.75
2014-01-27,112.25
2014-01-28,70.08333333333333
2014-01-29,138.29166666666666
2014-01-30,77.875
2014-01-31,162.16666666666666
2014-02-01,128.20833333333334
2014-02-02,89.75
2014-02-03,30.125
2014-02-04,36.375
2014-02-05,101.45833333333333
2014-02-06,117.91666666666667
2014-02-07,60.291666666666664
2014-02-08,38.083333333333336
2014-02-09,9.833333333333334
2014-02-10,19.958333333333332
2014-02-11,97.60416666666667
2014-02-12,110.33333333333333
2014-02-13,173.5
2014-02-14,254.625
2014-02-15,400.0
2014-02-16,292.375
2014-02-17,77.58333333333333
2014-02-18,73.97916666666667
2014-02-19,73.16666666666667
2014-02-20,226.0
2014-02-21,270.9166666666667
2014-02-22,303.9166666666667
2014-02-23,230.125
2014-02-24,305.8125
2014-02-25,397.7291666666667
2014-02-26,344.7083333333333
2014-02-27,10.416666666666666
2014-02-28,101.25
2014-03-01,96.33333333333333
2014-03-02,166.41666666666666
2014-03-03,253.75
2014-03-04,70.375
2014-03-05,35.583333333333336
2014-03-06,26.166666666666668
2014-03-07,78.125
2014-03-08,174.75
2014-03-09,117.70833333333333
2014-03-10,102.125
2014-03-11,195.91666666666666
2014-03-12,20.291666666666668
2014-03-13,85.5
2014-03-14,87.16666666666667
2014-03-15,200.375
2014-03-16,212.95833333333334
2014-03-17,255.33333333333334
2014-03-18,136.375
2014-03-19,113.29166666666667
2014-03-20,29.791666666666668
2014-03-21,80.29166666666667
2014-03-22,150.70833333333334
2014-03-23,186.54166666666666
2014-03-24,268.625
2014-03-25,255.0
2014-03-26,346.25
2014-03-27,292.5833333333333
2014-03-28,159.5
2014-03-29,66.95833333333333
2014-03-30,93.08333333333333
2014-03-31,194.16666666666666
2014-04-01,119.45833333333333
2014-04-02,165.5
2014-04-03,99.5
2014-04-04,144.41666666666666
2014-04-05,102.33333333333333
2014-04-06,180.625
2014-04-07,205.08333333333334
2014-04-08,259.875
2014-04-09,253.0
2014-04-10,391.2916666666667
2014-04-11,115.66666666666667
2014-04-12,154.54166666666666
2014-04-13,215.5
2014-04-14,267.5833333333333
2014-04-15,160.04166666666666
2014-04-16,126.0
2014-04-17,159.95833333333334
2014-04-18,155.45833333333334
2014-04-19,112.04166666666667
2014-04-20,102.25
2014-04-21,118.375
2014-04-22,144.70833333333334
2014-04-23,193.125
2014-04-24,145.83333333333334
2014-04-25,215.125
2014-04-26,107.8644230769231
2014-04-27,138.1
2014-04-28,155.45384615384617
2014-04-29,156.10256410256412
2014-04-30,177.08333333333334
2014-05-01,198.91666666666666
2014-05-02,59.083333333333336
2014-05-03,188.125
2014-05-04,58.416666666666664
2014-05-05,60.333333333333336
2014-05-06,134.29166666666666
2014-05-07,129.58333333333334
2014-05-08,142.95833333333334
2014-05-09,119.08333333333333
2014-05-10,97.54166666666667
2014-05-11,28.458333333333332
2014-05-12,79.29166666666667
2014-05-13,129.83333333333334
2014-05-14,82.125
2014-05-15,225.70833333333334
2014-05-16,151.04166666666666
2014-05-17,151.375
2014-05-18,226.41666666666666
2014-05-19,182.04166666666666
2014-05-20,168.91666666666666
2014-05-21,192.15
2014-05-22,247.27083333333334
2014-05-23,168.5
2014-05-24,117.875
2014-05-25,138.33333333333334
2014-05-26,86.875
2014-05-27,108.75
2014-05-28,36.875
2014-05-29,55.75
2014-05-30,147.91666666666666
2014-05-31,248.04166666666666
2014-06-01,62.625
2014-06-02,44.166666666666664
2014-06-03,52.708333333333336
2014-06-04,58.416666666666664
2014-06-05,69.16666666666667
2014-06-06,58.166666666666664
2014-06-07,12.5
2014-06-08,30.0
2014-06-09,30.958333333333332
2014-06-10,76.95833333333333
2014-06-11,45.75
2014-06-12,30.541666666666668
2014-06-13,59.666666666666664
2014-06-14,42.166666666666664
2014-06-15,113.875
2014-06-16,135.70833333333334
2014-06-17,83.875
2014-06-18,62.395833333333336
2014-06-19,133.41666666666666
2014-06-20,43.916666666666664
2014-06-21,68.91666666666667
2014-06-22,32.416666666666664
2014-06-23,27.041666666666668
2014-06-24,68.25
2014-06-25,101.91666666666667
2014-06-26,122.89583333333333
2014-06-27,22.75
2014-06-28,24.708333333333332
2014-06-29,46.916666666666664
2014-06-30,77.04166666666667
2014-07-01,108.83333333333333
2014-07-02,62.333333333333336
2014-07-03,206.79166666666666
2014-07-04,197.91666666666666
2014-07-05,122.375
2014-07-06,209.16666666666666
2014-07-07,163.91666666666666
2014-07-08,95.10416666666667
2014-07-09,28.75
2014-07-10,31.0
2014-07-11,30.958333333333332
2014-07-12,15.791666666666666
2014-07-13,19.854166666666668
2014-07-14,27.666666666666668
2014-07-15,51.083333333333336
2014-07-16,112.75
2014-07-17,134.54166666666666
2014-07-18,129.125
2014-07-19,67.41666666666667
2014-07-20,64.66666666666667
2014-07-21,25.583333333333332
2014-07-22,13.916666666666666
2014-07-23,29.25
2014-07-24,71.54166666666667
2014-07-25,73.91666666666667
2014-07-26,102.125
2014-07-27,109.91666666666667
2014-07-28,123.33333333333333
2014-07-29,118.45833333333333
2014-07-30,131.58333333333334
2014-07-31,210.0
2014-08-01,161.25
2014-08-02,120.54166666666667
2014-08-03,118.91666666666667
2014-08-04,38.458333333333336
2014-08-05,26.291666666666668
2014-08-06,37.083333333333336
2014-08-07,77.75
2014-08-08,67.79166666666667
2014-08-09,86.58333333333333
2014-08-10,36.5
2014-08-11,24.25
2014-08-12,27.25
2014-08-13,28.491666666666664
2014-08-14,30.791666666666668
2014-08-15,44.75
2014-08-16,59.875
2014-08-17,69.83333333333333
2014-08-18,93.0
2014-08-19,130.20833333333334
2014-08-20,151.00416666666666
2014-08-21,172.375
2014-08-22,84.66666666666667
2014-08-23,151.20833333333334
2014-08-24,42.291666666666664
2014-08-25,39.875
2014-08-26,82.95833333333333
2014-08-27,127.08333333333333
2014-08-28,137.54999999999998
2014-08-29,90.66666666666667
2014-08-30,156.83333333333334
2014-08-31,72.54166666666667
2014-09-01,107.17916666666667
2014-09-02,26.375
2014-09-03,35.583333333333336
2014-09-04,103.16666666666667
2014-09-05,161.54166666666666
2014-09-06,158.25
2014-09-07,194.58333333333334
2014-09-08,35.291666666666664
2014-09-09,94.20833333333333
2014-09-10,142.04166666666666
2014-09-11,151.04166666666666
2014-09-12,86.54166666666667
2014-09-13,116.95833333333333
2014-09-14,89.375
2014-09-15,54.958333333333336
2014-09-16,109.33333333333333
2014-09-17,97.91666666666667
2014-09-18,100.66666666666667
2014-09-19,144.70833333333334
2014-09-20,146.54166666666666
2014-09-21,124.04166666666667
2014-09-22,122.41666666666667
2014-09-23,49.25
2014-09-24,39.333333333333336
2014-09-25,127.25
2014-09-26,133.25
2014-09-27,65.0
2014-09-28,113.91666666666667
2014-09-29,88.125
2014-09-30,62.583333333333336
2014-10-01,104.83333333333333
2014-10-02,61.375
2014-10-03,111.375
2014-10-04,83.20833333333333
2014-10-05,32.333333333333336
2014-10-06,56.083333333333336
2014-10-07,187.125
2014-10-08,288.0833333333333
2014-10-09,354.1458333333333
2014-10-10,339.4166666666667
2014-10-11,225.375
2014-10-12,7.75
2014-10-13,14.958333333333334
2014-10-14,92.83333333333333
2014-10-15,107.41666666666667
2014-10-16,120.0625
2014-10-17,208.375
2014-10-18,284.2916666666667
2014-10-19,355.4583333333333
2014-10-20,212.91666666666666
2014-10-21,50.625
2014-10-22,179.20833333333334
2014-10-23,205.04166666666666
2014-10-24,289.2916666666667
2014-10-25,337.2083333333333
2014-10-26,83.20833333333333
2014-10-27,50.208333333333336
2014-10-28,127.91666666666667
2014-10-29,180.83333333333334
2014-10-30,196.875
2014-10-31,163.54166666666666
2014-11-01,65.20833333333333
2014-11-02,17.825
2014-11-03,47.375
2014-11-04,155.25
2014-11-05,77.08333333333333
2014-11-06,20.708333333333332
2014-11-07,68.16666666666667
2014-11-08,82.95833333333333
2014-11-09,66.04166666666667
2014-11-10,81.08333333333333
2014-11-11,70.83333333333333
2014-11-12,37.166666666666664
2014-11-13,42.625
2014-11-14,64.58333333333333
2014-11-15,176.20833333333334
2014-11-16,101.45833333333333
2014-11-17,34.375
2014-11-18,99.29166666666667
2014-11-19,318.1666666666667
2014-11-20,397.5
2014-11-21,241.83333333333334
2014-11-22,64.625
2014-11-23,180.79166666666666
2014-11-24,110.625
2014-11-25,199.04166666666666
2014-11-26,311.5
2014-11-27,112.20833333333333
2014-11-28,154.58333333333334
2014-11-29,332.7916666666667
2014-11-30,238.66666666666666
2014-12-01,77.41666666666667
2014-12-02,53.125
2014-12-03,63.5
2014-12-04,28.125
2014-12-05,44.958333333333336
2014-12-06,90.16666666666667
2014-12-07,72.70833333333333
2014-12-08,89.0
2014-12-09,324.0
2014-12-10,231.08333333333334
2014-12-11,39.0
2014-12-12,44.81944444444445
2014-12-13,118.40972222222221
2014-12-14,142.16666666666666
2014-12-15,139.4375
2014-12-16,37.270833333333336
2014-12-17,120.7132994186046
2014-12-18,151.44912790697677
2014-12-19,143.70494186046508
2014-12-20,135.96075581395348
2014-12-21,128.21656976744185
2014-12-22,120.47238372093022
2014-12-23,112.7281976744186
2014-12-24,104.98401162790697
2014-12-25,97.23982558139534
2014-12-26,89.49563953488372
2014-12-27,81.75145348837209
2014-12-28,74.00726744186046
2014-12-29,66.26308139534882
2014-12-30,58.51889534883721
2014-12-31,50.89038275193798
2015-01-01,61.0
2015-01-02,83.875
2015-01-03,196.33333333333334
2015-01-04,221.58333333333334
2015-01-05,162.375
2015-01-06,55.125
2015-01-07,75.79166666666667
2015-01-08,172.8125
2015-01-09,97.66666666666667
2015-01-10,165.79166666666666
2015-01-11,46.0
2015-01-12,139.16666666666666
2015-01-13,197.20833333333334
2015-01-14,227.45833333333334
2015-01-15,328.125
2015-01-16,113.75
2015-01-17,68.45833333333333
2015-01-18,104.98333333333333
2015-01-19,68.16666666666667
2015-01-20,108.5
2015-01-21,24.583333333333332
2015-01-22,128.95833333333334
2015-01-23,218.20833333333334
2015-01-24,98.16666666666667
2015-01-25,110.58333333333333
2015-01-26,87.41666666666667
2015-01-27,18.5
2015-01-28,32.208333333333336
2015-01-29,65.0
2015-01-30,30.0
2015-01-31,45.708333333333336
2015-02-01,90.58333333333333
2015-02-02,149.375
2015-02-03,114.125
2015-02-04,47.416666666666664
2015-02-05,34.75
2015-02-06,83.54166666666667
2015-02-07,35.375
2015-02-08,33.5
2015-02-09,123.29166666666667
2015-02-10,156.77083333333334
2015-02-11,71.10416666666667
2015-02-12,41.8125
2015-02-13,139.41666666666666
2015-02-14,245.16666666666666
2015-02-15,294.8333333333333
2015-02-16,146.5
2015-02-17,37.541666666666664
2015-02-18,54.75
2015-02-19,215.625
2015-02-20,118.20833333333333
2015-02-21,254.33333333333334
2015-02-22,318.0
2015-02-23,124.125
2015-02-24,235.625
2015-02-25,97.375
2015-02-26,23.333333333333332
2015-02-27,38.625
2015-02-28,122.58333333333333
2015-03-01,81.75
2015-03-02,105.58333333333333
2015-03-03,69.20833333333333
2015-03-04,45.5
2015-03-05,148.58333333333334
2015-03-06,224.83333333333334
2015-03-07,253.875
2015-03-08,141.29166666666666
2015-03-09,32.208333333333336
2015-03-10,45.208333333333336
2015-03-11,67.66666666666667
2015-03-12,104.54166666666667
2015-03-13,81.91666666666667
2015-03-14,131.58333333333334
2015-03-15,207.83333333333334
2015-03-16,299.625
2015-03-17,242.625
2015-03-18,85.83333333333333
2015-03-19,214.875
2015-03-20,199.25
2015-03-21,102.25
2015-03-22,120.95833333333333
2015-03-23,97.54166666666667
2015-03-24,135.08333333333334
2015-03-25,173.95833333333334
2015-03-26,173.04166666666666
2015-03-27,157.04166666666666
2015-03-28,283.5416666666667
2015-03-29,305.0833333333333
2015-03-30,353.7083333333333
2015-03-31,142.71666666666667
2015-04-01,69.47916666666667
2015-04-02,35.43333333333333
2015-04-03,40.958333333333336
2015-04-04,75.0
2015-04-05,98.5
2015-04-06,33.375
2015-04-07,44.270833333333336
2015-04-08,138.08333333333334
2015-04-09,188.5
2015-04-10,177.99166666666667
2015-04-11,158.5
2015-04-12,37.454166666666666
2015-04-13,37.18333333333333
2015-04-14,99.25
2015-04-15,338.375
2015-04-16,149.27083333333334
2015-04-17,201.625
2015-04-18,296.0833333333333
2015-04-19,119.79166666666667
2015-04-20,145.54166666666666
2015-04-21,153.79166666666666
2015-04-22,134.125
2015-04-23,120.25
2015-04-24,215.625
2015-04-25,195.33333333333334
2015-04-26,211.0
2015-04-27,153.64583333333334
2015-04-28,72.0
2015-04-29,157.58333333333334
2015-04-30,159.125
2015-05-01,152.125
2015-05-02,77.625
2015-05-03,109.0
2015-05-04,86.95833333333333
2015-05-05,106.04166666666667
2015-05-06,79.54166666666667
2015-05-07,142.29166666666666
2015-05-08,106.125
2015-05-09,53.166666666666664
2015-05-10,50.375
2015-05-11,31.416666666666668
2015-05-12,81.83333333333333
2015-05-13,156.41666666666666
2015-05-14,80.75
2015-05-15,54.5
2015-05-16,107.33333333333333
2015-05-17,192.91666666666666
2015-05-18,101.04166666666667
2015-05-19,60.708333333333336
2015-05-20,47.166666666666664
2015-05-21,97.41666666666667
2015-05-22,106.33333333333333
2015-05-23,163.70833333333334
2015-05-24,186.41666666666666
2015-05-25,187.83333333333334
2015-05-26,166.95833333333334
2015-05-27,154.66666666666666
2015-05-28,146.29166666666666
2015-05-29,111.625
2015-05-30,107.79166666666667
2015-05-31,114.375
2015-06-01,190.70833333333334
2015-06-02,54.125
2015-06-03,110.04166666666667
2015-06-04,91.95833333333333
2015-06-05,74.91666666666667
2015-06-06,46.875
2015-06-07,32.041666666666664
2015-06-08,46.916666666666664
2015-06-09,96.5
2015-06-10,74.79166666666667
2015-06-11,32.0
2015-06-12,19.875
2015-06-13,29.458333333333332
2015-06-14,39.083333333333336
2015-06-15,135.66666666666666
2015-06-16,152.29166666666666
2015-06-17,60.458333333333336
2015-06-18,30.458333333333332
2015-06-19,41.666666666666664
2015-06-20,36.666666666666664
2015-06-21,83.29166666666667
2015-06-22,127.66666666666667
2015-06-23,215.29166666666666
2015-06-24,131.3125
2015-06-25,139.54166666666666
2015-06-26,103.20833333333333
2015-06-27,93.20833333333333
2015-06-28,153.54166666666666
2015-06-29,127.375
2015-06-30,21.791666666666668
2015-07-01,43.375
2015-07-02,18.125
2015-07-03,72.41666666666667
2015-07-04,63.916666666666664
2015-07-05,78.25
2015-07-06,85.20833333333333
2015-07-07,91.58333333333333
2015-07-08,144.91666666666666
2015-07-09,92.27083333333333
2015-07-10,91.04166666666667
2015-07-11,133.83333333333334
2015-07-12,169.83333333333334
2015-07-13,80.83333333333333
2015-07-14,69.20833333333333
2015-07-15,69.16666666666667
2015-07-16,49.708333333333336
2015-07-17,45.625
2015-07-18,56.458333333333336
2015-07-19,78.79166666666667
2015-07-20,94.625
2015-07-21,142.16666666666666
2015-07-22,70.08333333333333
2015-07-23,50.666666666666664
2015-07-24,81.70833333333333
2015-07-25,115.75
2015-07-26,140.41666666666666
2015-07-27,104.0
2015-07-28,59.916666666666664
2015-07-29,107.83333333333333
2015-07-30,53.625
2015-07-31,35.958333333333336
2015-08-01,97.79166666666667
2015-08-02,61.458333333333336
2015-08-03,62.479166666666664
2015-08-04,54.958333333333336
2015-08-05,119.95833333333333
2015-08-06,86.54166666666667
2015-08-07,103.29166666666667
2015-08-08,58.208333333333336
2015-08-09,83.45833333333333
2015-08-10,77.125
2015-08-11,141.16666666666666
2015-08-12,135.75
2015-08-13,180.20833333333334
2015-08-14,76.16666666666667
2015-08-15,55.041666666666664
2015-08-16,91.95833333333333
2015-08-17,167.70833333333334
2015-08-18,86.45833333333333
2015-08-19,69.75
2015-08-20,47.875
2015-08-21,32.875
2015-08-22,36.458333333333336
2015-08-23,32.541666666666664
2015-08-24,21.583333333333332
2015-08-25,28.291666666666668
2015-08-26,21.833333333333332
2015-08-27,22.5
2015-08-28,31.875
2015-08-29,52.291666666666664
2015-08-30,36.416666666666664
2015-08-31,30.916666666666668
2015-09-01,13.291666666666666
2015-09-02,16.0
2015-09-03,28.625
2015-09-04,58.791666666666664
2015-09-05,20.083333333333332
2015-09-06,28.958333333333332
2015-09-07,45.791666666666664
2015-09-08,97.58333333333333
2015-09-09,60.25
2015-09-10,13.25
2015-09-11,15.708333333333334
2015-09-12,17.833333333333332
2015-09-13,63.166666666666664
2015-09-14,118.33333333333333
2015-09-15,140.33333333333334
2015-09-16,164.3125
2015-09-17,182.41666666666666
2015-09-18,102.08333333333333
2015-09-19,48.041666666666664
2015-09-20,116.95833333333333
2015-09-21,153.08333333333334
2015-09-22,152.20833333333334
2015-09-23,44.916666666666664
2015-09-24,134.41666666666666
2015-09-25,31.833333333333332
2015-09-26,68.58333333333333
2015-09-27,96.20833333333333
2015-09-28,55.770833333333336
2015-09-29,49.5
2015-09-30,30.125
2015-10-01,25.166666666666668
2015-10-02,67.04166666666667
2015-10-03,70.75
2015-10-04,162.45833333333334
2015-10-05,222.95833333333334
2015-10-06,315.25
2015-10-07,289.4166666666667
2015-10-08,20.791666666666668
2015-10-09,49.416666666666664
2015-10-10,14.666666666666666
2015-10-11,20.083333333333332
2015-10-12,34.833333333333336
2015-10-13,75.83333333333333
2015-10-14,148.70833333333334
2015-10-15,143.875
2015-10-16,225.91666666666666
2015-10-17,314.7083333333333
2015-10-18,84.91666666666667
2015-10-19,104.58333333333333
2015-10-20,107.0
2015-10-21,49.208333333333336
2015-10-22,34.166666666666664
2015-10-23,58.791666666666664
2015-10-24,72.29166666666667
2015-10-25,61.458333333333336
2015-10-26,50.458333333333336
2015-10-27,40.833333333333336
2015-10-28,13.291666666666666
2015-10-29,17.5
2015-10-30,52.5
2015-10-31,70.04166666666667
2015-11-01,101.3125
2015-11-02,126.95833333333333
2015-11-03,188.08333333333334
2015-11-04,240.45833333333334
2015-11-05,121.25
2015-11-06,20.166666666666668
2015-11-07,16.125
2015-11-08,56.416666666666664
2015-11-09,145.66666666666666
2015-11-10,140.0
2015-11-11,118.91666666666667
2015-11-12,168.33333333333334
2015-11-13,228.04166666666666
2015-11-14,281.9583333333333
2015-11-15,215.79166666666666
2015-11-16,60.166666666666664
2015-11-17,78.0
2015-11-18,77.08333333333333
2015-11-19,82.33333333333333
2015-11-20,65.91666666666667
2015-11-21,42.166666666666664
2015-11-22,51.083333333333336
2015-11-23,29.0
2015-11-24,29.375
2015-11-25,60.291666666666664
2015-11-26,38.125
2015-11-27,202.58333333333334
2015-11-28,280.1666666666667
2015-11-29,257.875
2015-11-30,390.0833333333333
2015-12-01,502.3125
2015-12-02,6.708333333333333
2015-12-03,12.0
2015-12-04,34.166666666666664
2015-12-05,69.5
2015-12-06,163.04166666666666
2015-12-07,201.08333333333334
2015-12-08,270.0416666666667
2015-12-09,254.875
2015-12-10,115.83333333333333
2015-12-11,49.625
2015-12-12,121.33333333333333
2015-12-13,186.29166666666666
