Date-Time,PM2.5
2013-06-15,126.58333333333333
2013-06-16,172.83333333333334
2013-06-17,43.583333333333336
2013-06-18,48.125
2013-06-19,52.416666666666664
2013-06-20,56.208333333333336
2013-06-21,50.916666666666664
2013-06-22,50.041666666666664
2013-06-23,57.0
2013-06-24,109.625
2013-06-25,117.95833333333333
2013-06-26,151.6875
2013-06-27,84.54166666666667
2013-06-28,318.0
2013-06-29,101.83333333333333
2013-06-30,221.54166666666666
2013-07-01,174.91666666666666
2013-07-02,13.791666666666666
2013-07-03,26.916666666666668
2013-07-04,21.666666666666668
2013-07-05,19.791666666666668
2013-07-06,57.125
2013-07-07,88.29166666666667
2013-07-08,98.41666666666667
2013-07-09,88.41666666666667
2013-07-10,31.25
2013-07-11,34.416666666666664
2013-07-12,68.33333333333333
2013-07-13,129.45833333333334
2013-07-14,100.70833333333333
2013-07-15,48.25
2013-07-16,23.041666666666668
2013-07-17,41.541666666666664
2013-07-18,145.66666666666666
2013-07-19,130.20833333333334
2013-07-20,79.66666666666667
2013-07-21,76.375
2013-07-22,85.5
2013-07-23,40.916666666666664
2013-07-24,35.916666666666664
2013-07-25,31.041666666666668
2013-07-26,51.25
2013-07-27,105.83333333333333
2013-07-28,69.91666666666667
2013-07-29,58.916666666666664
2013-07-30,114.91666666666667
2013-07-31,43.791666666666664
2013-08-01,43.458333333333336
2013-08-02,69.58333333333333
2013-08-03,26.291666666666668
2013-08-04,77.875
2013-08-05,45.125
2013-08-06,133.625
2013-08-07,33.708333333333336
2013-08-08,28.083333333333332
2013-08-09,34.875
2013-08-10,92.33333333333333
2013-08-11,147.29166666666666
2013-08-12,49.0
2013-08-13,87.16666666666667
2013-08-14,67.45833333333333
2013-08-15,121.33333333333333
2013-08-16,126.5
2013-08-17,43.541666666666664
2013-08-18,12.625
2013-08-19,20.583333333333332
2013-08-20,92.875
2013-08-21,106.83333333333333
2013-08-22,116.85416666666667
2013-08-23,57.541666666666664
2013-08-24,33.5
2013-08-25,36.583333333333336
2013-08-26,52.125
2013-08-27,59.875
2013-08-28,61.458333333333336
2013-08-29,28.041666666666668
2013-08-30,8.625
2013-08-31,16.208333333333332
2013-09-01,42.166666666666664
2013-09-02,47.833333333333336
2013-09-03,94.5
2013-09-04,69.95833333333333
2013-09-05,20.0
2013-09-06,64.375
2013-09-07,72.20833333333333
2013-09-08,85.54166666666667
2013-09-09,74.625
2013-09-10,52.75
2013-09-11,58.0
2013-09-12,149.0
2013-09-13,83.83333333333333
2013-09-14,51.375
2013-09-15,20.666666666666668
2013-09-16,46.583333333333336
2013-09-17,82.625
2013-09-18,105.33333333333333
2013-09-19,105.70833333333333
2013-09-20,51.875
2013-09-21,38.708333333333336
2013-09-22,77.04166666666667
2013-09-23,38.958333333333336
2013-09-24,10.458333333333334
2013-09-25,11.625
2013-09-26,42.5
2013-09-27,161.75
2013-09-28,241.08333333333334
2013-09-29,225.1875
2013-09-30,153.54166666666666
2013-10-01,75.70833333333333
2013-10-02,15.541666666666666
2013-10-03,57.291666666666664
2013-10-04,139.45833333333334
2013-10-05,281.4166666666667
2013-10-06,226.25
2013-10-07,78.25
2013-10-08,58.125
2013-10-09,141.5
2013-10-10,76.375
2013-10-11,48.416666666666664
2013-10-12,64.75
2013-10-13,46.708333333333336
2013-10-14,31.333333333333332
2013-10-15,15.541666666666666
2013-10-16,49.625
2013-10-17,132.66666666666666
2013-10-18,225.58333333333334
2013-10-19,68.375
2013-10-20,24.916666666666668
2013-10-21,84.04166666666667
2013-10-22,132.54166666666666
2013-10-23,26.208333333333332
2013-10-24,18.625
2013-10-25,40.666666666666664
2013-10-26,59.666666666666664
2013-10-27,185.29166666666666
2013-10-28,284.0833333333333
2013-10-29,36.875
2013-10-30,81.625
2013-10-31,146.29166666666666
2013-11-01,183.83333333333334
2013-11-02,228.0
2013-11-03,49.958333333333336
2013-11-04,36.541666666666664
2013-11-05,166.29166666666666
2013-11-06,106.54166666666667
2013-11-07,30.854166666666668
2013-11-08,129.625
2013-11-09,95.79166666666667
2013-11-10,18.125
2013-11-11,34.5
2013-11-12,60.666666666666664
2013-11-13,166.375
2013-11-14,65.375
2013-11-15,92.83333333333333
2013-11-16,44.541666666666664
2013-11-17,10.083333333333334
2013-11-18,9.166666666666666
2013-11-19,32.208333333333336
2013-11-20,71.45833333333333
2013-11-21,105.04166666666667
2013-11-22,141.66666666666666
2013-11-23,197.54166666666666
2013-11-24,93.375
2013-11-25,13.0
2013-11-26,17.333333333333332
2013-11-27,7.5
2013-11-28,18.833333333333332
2013-11-29,56.083333333333336
2013-11-30,35.333333333333336
2013-12-01,66.5
2013-12-02,109.45833333333333
2013-12-03,73.58333333333333
2013-12-04,86.25
2013-12-05,38.208333333333336
2013-12-06,120.08333333333333
2013-12-07,265.125
2013-12-08,198.54166666666666
2013-12-09,9.5
2013-12-10,18.875
2013-12-11,21.5
2013-12-12,16.708333333333332
2013-12-13,47.375
2013-12-14,55.708333333333336
2013-12-15,45.958333333333336
2013-12-16,126.41666666666667
2013-12-17,71.95833333333333
2013-12-18,33.166666666666664
2013-12-19,33.416666666666664
2013-12-20,35.416666666666664
2013-12-21,57.75
2013-12-22,125.20833333333333
2013-12-23,130.29166666666666
2013-12-24,219.54166666666666
2013-12-25,180.58333333333334
2013-12-26,9.625
2013-12-27,23.291666666666668
2013-12-28,13.791666666666666
2013-12-29,54.625
2013-12-30,34.125
2013-12-31,55.791666666666664
2014-01-01,48.583333333333336
2014-01-02,151.70833333333334
2014-01-03,50.5
2014-01-04,121.5
2014-01-05,90.125
2014-01-06,125.20833333333333
2014-01-07,105.04166666666667
2014-01-08,15.208333333333334
2014-01-09,36.0
2014-01-10,60.583333333333336
2014-01-11,109.45833333333333
2014-01-12,20.833333333333332
2014-01-13,79.25
2014-01-14,87.875
2014-01-15,153.04166666666666
2014-01-16,358.0
2014-01-17,124.0
2014-01-18,60.375
2014-01-19,110.5
2014-01-20,9.208333333333334
2014-01-21,38.625
2014-01-22,120.375
2014-01-23,221.35416666666666
2014-01-24,151.125
2014-01-25,24.83333333333334
2014-01-26,44.625
2014-01-27,87.02083333333333
2014-01-28,39.0
2014-01-29,119.5
2014-01-30,61.166666666666664
2014-01-31,132.125
2014-02-01,129.83333333333334
2014-02-02,64.16666666666667
2014-02-03,5.541666666666667
2014-02-04,24.791666666666668
2014-02-05,88.20833333333333
2014-02-06,119.83333333333333
2014-02-07,83.54166666666667
2014-02-08,53.083333333333336
2014-02-09,8.958333333333334
2014-02-10,20.375
2014-02-11,99.6875
2014-02-12,119.75
2014-02-13,183.875
2014-02-14,243.625
2014-02-15,402.25
2014-02-16,320.7916666666667
2014-02-17,80.875
2014-02-18,65.33333333333333
2014-02-19,63.125
2014-02-20,210.875
2014-02-21,248.41666666666666
2014-02-22,261.3333333333333
2014-02-23,196.625
2014-02-24,241.85416666666666
2014-02-25,382.3541666666667
2014-02-26,363.0
2014-02-27,16.375
2014-02-28,89.08333333333333
2014-03-01,80.95833333333333
2014-03-02,137.29166666666666
2014-03-03,224.0
2014-03-04,59.541666666666664
2014-03-05,20.541666666666668
2014-03-06,13.708333333333334
2014-03-07,52.125
2014-03-08,147.41666666666666
2014-03-09,96.70833333333333
2014-03-10,81.04166666666667
2014-03-11,155.66666666666666
2014-03-12,10.25
2014-03-13,22.833333333333332
2014-03-14,22.208333333333332
2014-03-15,101.5
2014-03-16,113.66666666666667
2014-03-17,84.58333333333333
2014-03-18,37.708333333333336
2014-03-19,52.916666666666664
2014-03-20,11.875
2014-03-21,27.916666666666668
2014-03-22,57.5
2014-03-23,131.66666666666666
2014-03-24,230.04166666666666
2014-03-25,215.45833333333334
2014-03-26,288.0833333333333
2014-03-27,245.5
2014-03-28,122.91666666666667
2014-03-29,40.833333333333336
2014-03-30,36.208333333333336
2014-03-31,144.41666666666666
2014-04-01,115.5
2014-04-02,101.66666666666667
2014-04-03,26.0
2014-04-04,33.458333333333336
2014-04-05,26.208333333333332
2014-04-06,60.583333333333336
2014-04-07,98.54166666666667
2014-04-08,180.29166666666666
2014-04-09,123.66666666666667
2014-04-10,108.16666666666667
2014-04-11,72.375
2014-04-12,109.25
2014-04-13,170.625
2014-04-14,240.45833333333334
2014-04-15,90.41666666666667
2014-04-16,63.875
2014-04-17,98.41666666666667
2014-04-18,133.375
2014-04-19,62.5
2014-04-20,66.91666666666667
2014-04-21,58.291666666666664
2014-04-22,69.83333333333333
2014-04-23,134.70833333333334
2014-04-24,118.375
2014-04-25,144.125
2014-04-26,94.80032051282052
2014-04-27,123.10000000000002
2014-04-28,121.9923076923077
2014-04-29,115.72542735042735
2014-04-30,119.73611111111113
2014-05-01,125.83333333333333
2014-05-02,39.208333333333336
2014-05-03,58.791666666666664
2014-05-04,39.083333333333336
2014-05-05,40.458333333333336
2014-05-06,94.5625
2014-05-07,71.25
2014-05-08,91.75
2014-05-09,64.54166666666667
2014-05-10,56.583333333333336
2014-05-11,24.75
2014-05-12,38.125
2014-05-13,55.75
2014-05-14,23.583333333333332
2014-05-15,72.875
2014-05-16,60.583333333333336
2014-05-17,67.79166666666667
2014-05-18,103.54166666666667
2014-05-19,110.91666666666667
2014-05-20,95.04166666666667
2014-05-21,112.79166666666667
2014-05-22,150.60833333333332
2014-05-23,85.41666666666667
2014-05-24,85.04166666666667
2014-05-25,77.66666666666667
2014-05-26,28.875
2014-05-27,38.916666666666664
2014-05-28,36.875
2014-05-29,55.75
2014-05-30,91.25
2014-05-31,115.25
2014-06-01,49.083333333333336
2014-06-02,30.958333333333332
2014-06-03,39.916666666666664
2014-06-04,58.416666666666664
2014-06-05,69.16666666666667
2014-06-06,58.166666666666664
2014-06-07,12.5
2014-06-08,30.0
2014-06-09,30.958333333333332
2014-06-10,76.95833333333333
2014-06-11,45.75
2014-06-12,30.541666666666668
2014-06-13,59.666666666666664
2014-06-14,42.166666666666664
2014-06-15,113.875
2014-06-16,135.70833333333334
2014-06-17,83.875
2014-06-18,62.395833333333336
2014-06-19,133.41666666666666
2014-06-20,43.916666666666664
2014-06-21,68.91666666666667
2014-06-22,32.416666666666664
2014-06-23,27.041666666666668
2014-06-24,68.25
2014-06-25,101.91666666666667
2014-06-26,122.89583333333333
2014-06-27,22.75
2014-06-28,24.708333333333332
2014-06-29,46.916666666666664
2014-06-30,77.04166666666667
2014-07-01,108.83333333333333
2014-07-02,62.333333333333336
2014-07-03,206.79166666666666
2014-07-04,197.91666666666666
2014-07-05,122.375
2014-07-06,209.16666666666666
2014-07-07,163.91666666666666
2014-07-08,95.10416666666667
2014-07-09,28.75
2014-07-10,31.0
2014-07-11,30.958333333333332
2014-07-12,15.791666666666666
2014-07-13,19.854166666666668
2014-07-14,27.666666666666668
2014-07-15,51.083333333333336
2014-07-16,112.75
2014-07-17,134.54166666666666
2014-07-18,129.125
2014-07-19,67.41666666666667
2014-07-20,64.66666666666667
2014-07-21,25.583333333333332
2014-07-22,13.916666666666666
2014-07-23,29.25
2014-07-24,71.54166666666667
2014-07-25,73.91666666666667
2014-07-26,102.125
2014-07-27,109.91666666666667
2014-07-28,123.33333333333333
2014-07-29,118.45833333333333
2014-07-30,131.58333333333334
2014-07-31,210.0
2014-08-01,161.25
2014-08-02,120.54166666666667
2014-08-03,118.91666666666667
2014-08-04,38.458333333333336
2014-08-05,26.291666666666668
2014-08-06,37.083333333333336
2014-08-07,77.75
2014-08-08,67.79166666666667
2014-08-09,86.58333333333333
2014-08-10,36.5
2014-08-11,24.25
2014-08-12,27.25
2014-08-13,28.491666666666664
2014-08-14,30.791666666666668
2014-08-15,44.75
2014-08-16,59.875
2014-08-17,55.25
2014-08-18,65.95833333333333
2014-08-19,91.625
2014-08-20,107.84583333333335
2014-08-21,134.08333333333334
2014-08-22,57.875
2014-08-23,119.16666666666667
2014-08-24,19.458333333333332
2014-08-25,18.104166666666668
2014-08-26,26.375
2014-08-27,52.291666666666664
2014-08-28,83.70416666666667
2014-08-29,78.83333333333333
2014-08-30,144.5
2014-08-31,70.375
2014-09-01,105.92916666666667
2014-09-02,24.541666666666668
2014-09-03,16.666666666666668
2014-09-04,44.916666666666664
2014-09-05,99.54166666666667
2014-09-06,140.33333333333334
2014-09-07,156.75
2014-09-08,14.041666666666666
2014-09-09,38.0
2014-09-10,73.0
2014-09-11,89.33333333333333
2014-09-12,71.95833333333333
2014-09-13,68.29166666666667
2014-09-14,47.958333333333336
2014-09-15,20.208333333333332
2014-09-16,42.416666666666664
2014-09-17,47.375
2014-09-18,69.83333333333333
2014-09-19,89.04166666666667
2014-09-20,129.29166666666666
2014-09-21,106.125
2014-09-22,98.875
2014-09-23,49.25
2014-09-24,30.5
2014-09-25,118.45833333333333
2014-09-26,131.125
2014-09-27,34.583333333333336
2014-09-28,58.333333333333336
2014-09-29,55.75
2014-09-30,26.875
2014-10-01,73.66666666666667
2014-10-02,61.375
2014-10-03,99.91666666666667
2014-10-04,83.20833333333333
2014-10-05,32.333333333333336
2014-10-06,33.791666666666664
2014-10-07,134.5
2014-10-08,284.2916666666667
2014-10-09,344.75
2014-10-10,277.75
2014-10-11,225.375
2014-10-12,7.75
2014-10-13,14.958333333333334
2014-10-14,50.875
2014-10-15,47.708333333333336
2014-10-16,37.291666666666664
2014-10-17,107.45833333333333
2014-10-18,184.04166666666666
2014-10-19,280.2083333333333
2014-10-20,212.91666666666666
2014-10-21,42.25
2014-10-22,85.41666666666667
2014-10-23,132.875
2014-10-24,243.0
2014-10-25,333.4583333333333
2014-10-26,83.20833333333333
2014-10-27,27.791666666666668
2014-10-28,58.416666666666664
2014-10-29,117.66666666666667
2014-10-30,164.41666666666666
2014-10-31,160.83333333333334
2014-11-01,47.708333333333336
2014-11-02,6.1499999999999995
2014-11-03,22.458333333333332
2014-11-04,114.95833333333333
2014-11-05,65.20833333333333
2014-11-06,9.541666666666666
2014-11-07,46.25
2014-11-08,73.08333333333333
2014-11-09,58.833333333333336
2014-11-10,72.75
2014-11-11,40.041666666666664
2014-11-12,5.5
2014-11-13,20.791666666666668
2014-11-14,35.375
2014-11-15,125.58333333333333
2014-11-16,74.875
2014-11-17,19.916666666666668
2014-11-18,65.4375
2014-11-19,259.3333333333333
2014-11-20,307.1666666666667
2014-11-21,194.04166666666666
2014-11-22,35.75
2014-11-23,120.79166666666667
2014-11-24,81.20833333333333
2014-11-25,152.79166666666666
2014-11-26,252.625
2014-11-27,83.79166666666667
2014-11-28,86.125
2014-11-29,244.625
2014-11-30,91.375
2014-12-01,13.291666666666666
2014-12-02,37.875
2014-12-03,21.916666666666668
2014-12-04,7.416666666666667
2014-12-05,28.583333333333332
2014-12-06,60.041666666666664
2014-12-07,45.5
2014-12-08,58.666666666666664
2014-12-09,256.2916666666667
2014-12-10,123.54166666666667
2014-12-11,21.333333333333332
2014-12-12,9.972222222222223
2014-12-13,41.15277777777778
2014-12-14,86.45833333333333
2014-12-15,75.95833333333333
2014-12-16,9.104166666666666
2014-12-17,55.39789244186047
2014-12-18,68.83866279069768
2014-12-19,64.16424418604652
2014-12-20,59.48982558139534
2014-12-21,54.81540697674419
2014-12-22,50.140988372093034
2014-12-23,45.466569767441854
2014-12-24,40.7921511627907
2014-12-25,36.11773255813953
2014-12-26,31.44331395348837
2014-12-27,26.76889534883721
2014-12-28,22.094476744186043
2014-12-29,17.420058139534884
2014-12-30,12.745639534883717
2014-12-31,8.366642441860462
2015-01-01,38.166666666666664
2015-01-02,59.166666666666664
2015-01-03,161.0
2015-01-04,189.79166666666666
2015-01-05,100.79166666666667
2015-01-06,28.791666666666668
2015-01-07,52.75
2015-01-08,129.66666666666666
2015-01-09,75.95833333333333
2015-01-10,132.45833333333334
2015-01-11,29.083333333333332
2015-01-12,117.625
2015-01-13,151.08333333333334
2015-01-14,202.33333333333334
2015-01-15,300.7083333333333
2015-01-16,100.08333333333333
2015-01-17,60.0
2015-01-18,63.75416666666666
2015-01-19,37.083333333333336
2015-01-20,79.125
2015-01-21,17.125
2015-01-22,99.41666666666667
2015-01-23,186.08333333333334
2015-01-24,82.29166666666667
2015-01-25,107.0
2015-01-26,83.5
2015-01-27,14.770833333333334
2015-01-28,26.229166666666668
2015-01-29,56.791666666666664
2015-01-30,11.0
2015-01-31,28.916666666666668
2015-02-01,69.08333333333333
2015-02-02,130.70833333333334
2015-02-03,105.29166666666667
2015-02-04,9.541666666666666
2015-02-05,22.458333333333332
2015-02-06,63.166666666666664
2015-02-07,11.958333333333334
2015-02-08,20.875
2015-02-09,99.29166666666667
2015-02-10,118.83333333333333
2015-02-11,42.604166666666664
2015-02-12,28.666666666666668
2015-02-13,115.75
2015-02-14,225.91666666666666
2015-02-15,266.2916666666667
2015-02-16,107.33333333333333
2015-02-17,19.166666666666668
2015-02-18,41.375
2015-02-19,171.58333333333334
2015-02-20,118.20833333333333
2015-02-21,137.875
2015-02-22,38.0
2015-02-23,53.291666666666664
2015-02-24,150.66666666666666
2015-02-25,64.91666666666667
2015-02-26,12.583333333333334
2015-02-27,21.0
2015-02-28,118.83333333333333
2015-03-01,29.75
2015-03-02,53.041666666666664
2015-03-03,9.541666666666666
2015-03-04,23.833333333333332
2015-03-05,116.54166666666667
2015-03-06,201.16666666666666
2015-03-07,236.20833333333334
2015-03-08,125.20833333333333
2015-03-09,9.75
2015-03-10,29.25
2015-03-11,46.25
2015-03-12,76.0
2015-03-13,69.45833333333333
2015-03-14,102.54166666666667
2015-03-15,97.66666666666667
2015-03-16,205.33333333333334
2015-03-17,199.45833333333334
2015-03-18,42.875
2015-03-19,88.95833333333333
2015-03-20,43.75
2015-03-21,20.5
2015-03-22,22.5
2015-03-23,37.333333333333336
2015-03-24,80.16666666666667
2015-03-25,121.54166666666667
2015-03-26,103.22916666666667
2015-03-27,101.58333333333333
2015-03-28,63.333333333333336
2015-03-29,79.41666666666667
2015-03-30,154.75
2015-03-31,122.74166666666666
2015-04-01,53.895833333333336
2015-04-02,34.375
2015-04-03,32.041666666666664
2015-04-04,63.708333333333336
2015-04-05,55.833333333333336
2015-04-06,22.041666666666668
2015-04-07,23.791666666666668
2015-04-08,99.0
2015-04-09,163.25
2015-04-10,162.77083333333334
2015-04-11,144.5
2015-04-12,12.416666666666666
2015-04-13,26.25
2015-04-14,57.791666666666664
2015-04-15,122.29166666666667
2015-04-16,47.666666666666664
2015-04-17,85.41666666666667
2015-04-18,145.41666666666666
2015-04-19,66.54166666666667
2015-04-20,115.2936507936508
2015-04-21,82.0813492063492
2015-04-22,51.5
2015-04-23,53.416666666666664
2015-04-24,66.41666666666667
2015-04-25,73.875
2015-04-26,98.375
2015-04-27,82.41666666666667
2015-04-28,44.166666666666664
2015-04-29,119.79166666666667
2015-04-30,111.70833333333333
2015-05-01,132.45833333333334
2015-05-02,44.041666666666664
2015-05-03,42.916666666666664
2015-05-04,21.958333333333332
2015-05-05,50.833333333333336
2015-05-06,19.166666666666668
2015-05-07,41.125
2015-05-08,46.208333333333336
2015-05-09,43.375
2015-05-10,38.375
2015-05-11,25.916666666666668
2015-05-12,23.708333333333332
2015-05-13,67.08333333333333
2015-05-14,20.166666666666668
2015-05-15,23.625
2015-05-16,48.125
2015-05-17,130.95833333333334
2015-05-18,61.25
2015-05-19,14.270833333333334
2015-05-20,29.916666666666668
2015-05-21,41.791666666666664
2015-05-22,62.041666666666664
2015-05-23,103.04166666666667
2015-05-24,122.58333333333333
2015-05-25,100.08333333333333
2015-05-26,83.29166666666667
2015-05-27,99.29166666666667
2015-05-28,112.70833333333333
2015-05-29,66.04166666666667
2015-05-30,61.666666666666664
2015-05-31,56.875
2015-06-01,101.58333333333333
2015-06-02,32.854166666666664
2015-06-03,37.708333333333336
2015-06-04,50.520833333333336
2015-06-05,45.75
2015-06-06,25.166666666666668
2015-06-07,11.958333333333334
2015-06-08,16.166666666666668
2015-06-09,59.666666666666664
2015-06-10,53.708333333333336
2015-06-11,7.166666666666667
2015-06-12,3.875
2015-06-13,10.333333333333334
2015-06-14,19.75
2015-06-15,98.91666666666667
2015-06-16,111.91666666666667
2015-06-17,43.666666666666664
2015-06-18,21.541666666666668
2015-06-19,18.083333333333332
2015-06-20,21.875
2015-06-21,46.291666666666664
2015-06-22,93.75
2015-06-23,197.79166666666666
2015-06-24,117.6875
2015-06-25,122.375
2015-06-26,103.20833333333333
2015-06-27,90.75
2015-06-28,153.54166666666666
2015-06-29,125.79166666666667
2015-06-30,13.083333333333334
2015-07-01,19.041666666666668
2015-07-02,8.208333333333334
2015-07-03,27.458333333333332
2015-07-04,32.083333333333336
2015-07-05,65.79166666666667
2015-07-06,71.41666666666667
2015-07-07,70.41666666666667
2015-07-08,127.95833333333333
2015-07-09,75.9375
2015-07-10,54.833333333333336
2015-07-11,114.08333333333333
2015-07-12,115.79166666666667
2015-07-13,50.708333333333336
2015-07-14,40.333333333333336
2015-07-15,38.083333333333336
2015-07-16,41.625
2015-07-17,37.666666666666664
2015-07-18,51.875
2015-07-19,76.79166666666667
2015-07-20,94.33333333333333
2015-07-21,141.08333333333334
2015-07-22,65.83333333333333
2015-07-23,45.416666666666664
2015-07-24,58.708333333333336
2015-07-25,91.875
2015-07-26,125.125
2015-07-27,77.20833333333333
2015-07-28,55.333333333333336
2015-07-29,101.29166666666667
2015-07-30,49.708333333333336
2015-07-31,29.083333333333332
2015-08-01,95.06702898550724
2015-08-02,72.0313043478261
2015-08-03,31.11
2015-08-04,19.083333333333332
2015-08-05,82.33333333333333
2015-08-06,59.916666666666664
2015-08-07,95.29166666666667
2015-08-08,42.208333333333336
2015-08-09,55.083333333333336
2015-08-10,45.458333333333336
2015-08-11,100.66666666666667
2015-08-12,82.58333333333333
2015-08-13,123.79166666666667
2015-08-14,60.666666666666664
2015-08-15,25.833333333333332
2015-08-16,37.333333333333336
2015-08-17,78.16666666666667
2015-08-18,46.166666666666664
2015-08-19,56.083333333333336
2015-08-20,32.625
2015-08-21,13.916666666666666
2015-08-22,17.666666666666668
2015-08-23,21.958333333333332
2015-08-24,13.0
2015-08-25,14.5
2015-08-26,11.833333333333334
2015-08-27,11.541666666666666
2015-08-28,15.291666666666666
2015-08-29,29.208333333333332
2015-08-30,29.666666666666668
2015-08-31,28.583333333333332
2015-09-01,10.375
2015-09-02,9.625
2015-09-03,14.166666666666666
2015-09-04,53.083333333333336
2015-09-05,19.75
2015-09-06,16.666666666666668
2015-09-07,23.791666666666668
2015-09-08,54.0
2015-09-09,39.041666666666664
2015-09-10,9.25
2015-09-11,9.458333333333334
2015-09-12,8.333333333333334
2015-09-13,25.041666666666668
2015-09-14,68.41666666666667
2015-09-15,114.58333333333333
2015-09-16,129.51388888888889
2015-09-17,148.52777777777777
2015-09-18,88.70833333333333
2015-09-19,21.958333333333332
2015-09-20,82.875
2015-09-21,103.125
2015-09-22,146.0
2015-09-23,30.541666666666668
2015-09-24,110.25
2015-09-25,20.583333333333332
2015-09-26,31.166666666666668
2015-09-27,56.958333333333336
2015-09-28,51.395833333333336
2015-09-29,49.5
2015-09-30,27.416666666666668
2015-10-01,12.75
2015-10-02,24.833333333333332
2015-10-03,26.875
2015-10-04,116.5
2015-10-05,217.0
2015-10-06,312.9583333333333
2015-10-07,289.4166666666667
2015-10-08,9.625
2015-10-09,19.666666666666668
2015-10-10,6.083333333333333
2015-10-11,8.375
2015-10-12,14.541666666666666
2015-10-13,36.708333333333336
2015-10-14,107.0
2015-10-15,121.20833333333333
2015-10-16,213.91666666666666
2015-10-17,314.7083333333333
2015-10-18,71.45833333333333
2015-10-19,60.333333333333336
2015-10-20,80.29166666666667
2015-10-21,47.333333333333336
2015-10-22,31.458333333333332
2015-10-23,54.958333333333336
2015-10-24,58.208333333333336
2015-10-25,30.625
2015-10-26,32.875
2015-10-27,16.375
2015-10-28,7.166666666666667
2015-10-29,6.833333333333333
2015-10-30,22.458333333333332
2015-10-31,39.75
2015-11-01,71.72916666666667
2015-11-02,89.875
2015-11-03,156.66666666666666
2015-11-04,209.0
2015-11-05,121.25
2015-11-06,20.166666666666668
2015-11-07,15.75
2015-11-08,55.333333333333336
2015-11-09,142.625
2015-11-10,142.25
2015-11-11,118.25
2015-11-12,167.58333333333334
2015-11-13,228.04166666666666
2015-11-14,281.9583333333333
2015-11-15,207.875
2015-11-16,57.0
2015-11-17,59.083333333333336
2015-11-18,65.20833333333333
2015-11-19,81.33333333333333
2015-11-20,65.91666666666667
2015-11-21,42.166666666666664
2015-11-22,51.083333333333336
2015-11-23,28.833333333333332
2015-11-24,26.75
2015-11-25,55.958333333333336
2015-11-26,30.333333333333332
2015-11-27,194.875
2015-11-28,279.7083333333333
2015-11-29,251.83333333333334
2015-11-30,365.2083333333333
2015-12-01,495.4375
2015-12-02,6.375
2015-12-03,8.958333333333334
2015-12-04,24.791666666666668
2015-12-05,50.166666666666664
2015-12-06,138.04166666666666
2015-12-07,184.91666666666666
