Date-Time,SO2
2013-09-23,9.708333333333334
2013-09-24,7.291666666666667
2013-09-25,6.125
2013-09-26,16.0
2013-09-27,34.166666666666664
2013-09-28,22.415233333333333
2013-09-29,19.333333333333332
2013-09-30,29.333333333333332
2013-10-01,9.875
2013-10-02,5.875
2013-10-03,30.833333333333332
2013-10-04,46.916666666666664
2013-10-05,30.083333333333332
2013-10-06,45.375
2013-10-07,44.208333333333336
2013-10-08,30.666666666666668
2013-10-09,45.0
2013-10-10,45.836099999999995
2013-10-11,34.617099999999986
2013-10-12,5.497799999999999
2013-10-13,6.711600000000003
2013-10-14,3.1058999999999997
2013-10-15,5.350466666666667
2013-10-16,8.125
2013-10-17,22.208333333333332
2013-10-18,41.208333333333336
2013-10-19,15.75
2013-10-20,7.612966666666666
2013-10-21,18.458333333333332
2013-10-22,28.083
2013-10-23,7.75
2013-10-24,3.7916666666666665
2013-10-25,10.208333333333334
2013-10-26,15.666666666666666
2013-10-27,35.708333333333336
2013-10-28,47.875
2013-10-29,13.958333333333334
2013-10-30,14.5
2013-10-31,14.333333333333334
2013-11-01,21.625
2013-11-02,17.333333333333332
2013-11-03,7.416666666666667
2013-11-04,12.541666666666666
2013-11-05,34.25
2013-11-06,14.333333333333334
2013-11-07,13.291666666666666
2013-11-08,55.375
2013-11-09,51.958333333333336
2013-11-10,9.583333333333334
2013-11-11,18.833333333333332
2013-11-12,22.791666666666668
2013-11-13,60.833333333333336
2013-11-14,23.5
2013-11-15,33.166666666666664
2013-11-16,15.833333333333334
2013-11-17,10.208333333333334
2013-11-18,8.75
2013-11-19,15.666666666666666
2013-11-20,33.5
2013-11-21,45.875
2013-11-22,57.708333333333336
2013-11-23,67.95833333333333
2013-11-24,31.375
2013-11-25,10.666666666666666
2013-11-26,11.625
2013-11-27,4.041666666666667
2013-11-28,10.916666666666666
2013-11-29,27.458333333333332
2013-11-30,30.416666666666668
2013-12-01,36.375
2013-12-02,58.75
2013-12-03,44.458333333333336
2013-12-04,42.958333333333336
2013-12-05,28.625
2013-12-06,51.666666666666664
2013-12-07,82.75
2013-12-08,66.16666666666667
2013-12-09,11.041666666666666
2013-12-10,15.583333333333334
2013-12-11,14.666666666666666
2013-12-12,13.666666666666666
2013-12-13,30.125
2013-12-14,36.75
2013-12-15,31.458333333333332
2013-12-16,72.66666666666667
2013-12-17,43.73296666666666
2013-12-18,24.25
2013-12-19,27.294533333333334
2013-12-20,36.75
2013-12-21,43.708333333333336
2013-12-22,68.625
2013-12-23,76.16666666666667
2013-12-24,119.29166666666667
2013-12-25,88.0
2013-12-26,10.166666666666666
2013-12-27,22.462962962962962
2013-12-28,24.833333333333332
2013-12-29,27.5
2013-12-30,33.9537037037037
2013-12-31,26.541666666666668
2014-01-01,27.416666666666668
2014-01-02,90.58333333333333
2014-01-03,33.875
2014-01-04,55.166666666666664
2014-01-05,42.416666666666664
2014-01-06,60.166666666666664
2014-01-07,44.875
2014-01-08,16.5
2014-01-09,24.416666666666668
2014-01-10,57.875
2014-01-11,77.45833333333333
2014-01-12,23.291666666666668
2014-01-13,73.29166666666667
2014-01-14,82.29166666666667
2014-01-15,88.58333333333333
2014-01-16,134.08333333333334
2014-01-17,65.04166666666667
2014-01-18,44.666666666666664
2014-01-19,77.83333333333333
2014-01-20,8.458333333333334
2014-01-21,33.791666666666664
2014-01-22,80.29166666666667
2014-01-23,135.1875
2014-01-24,88.70833333333333
2014-01-25,27.083333333333332
2014-01-26,43.958333333333336
2014-01-27,62.6875
2014-01-28,23.958333333333332
2014-01-29,78.625
2014-01-30,39.333333333333336
2014-01-31,67.16666666666667
2014-02-01,56.541666666666664
2014-02-02,16.791666666666668
2014-02-03,6.208333333333333
2014-02-04,18.708333333333332
2014-02-05,56.125
2014-02-06,69.125
2014-02-07,33.333333333333336
2014-02-08,19.354166666666668
2014-02-09,16.291666666666668
2014-02-10,18.666666666666668
2014-02-11,60.875
2014-02-12,50.770833333333336
2014-02-13,71.33333333333333
2014-02-14,74.77083333333333
2014-02-15,100.0
2014-02-16,83.875
2014-02-17,63.354166666666664
2014-02-18,33.354166666666664
2014-02-19,37.291666666666664
2014-02-20,39.291666666666664
2014-02-21,76.41666666666667
2014-02-22,111.29166666666667
2014-02-23,130.5
2014-02-24,137.16666666666666
2014-02-25,84.22916666666667
2014-02-26,95.16666666666667
2014-02-27,11.75
2014-02-28,33.708333333333336
2014-03-01,38.625
2014-03-02,69.75
2014-03-03,115.16666666666667
2014-03-04,29.833333333333332
2014-03-05,14.958333333333334
2014-03-06,12.416666666666666
2014-03-07,25.958333333333332
2014-03-08,73.875
2014-03-09,44.708333333333336
2014-03-10,54.041666666666664
2014-03-11,85.54166666666667
2014-03-12,8.833333333333334
2014-03-13,14.291666666666666
2014-03-14,13.416666666666666
2014-03-15,46.833333333333336
2014-03-16,76.83333333333333
2014-03-17,27.875
2014-03-18,15.375
2014-03-19,17.083333333333332
2014-03-20,4.625
2014-03-21,12.791666666666666
2014-03-22,17.833333333333332
2014-03-23,42.166666666666664
2014-03-24,54.791666666666664
2014-03-25,45.125
2014-03-26,50.583333333333336
2014-03-27,40.25
2014-03-28,25.208333333333332
2014-03-29,9.958333333333334
2014-03-30,10.833333333333334
2014-03-31,35.541666666666664
2014-04-01,19.583333333333332
2014-04-02,26.75
2014-04-03,6.666666666666667
2014-04-04,9.208333333333334
2014-04-05,7.166666666666667
2014-04-06,13.375
2014-04-07,22.541666666666668
2014-04-08,42.208333333333336
2014-04-09,22.75
2014-04-10,33.0
2014-04-11,22.416666666666668
2014-04-12,28.0
2014-04-13,29.041666666666668
2014-04-14,35.833333333333336
2014-04-15,17.0
2014-04-16,14.333333333333334
2014-04-17,24.916666666666668
2014-04-18,18.458333333333332
2014-04-19,16.708333333333332
2014-04-20,9.958333333333334
2014-04-21,8.666666666666666
2014-04-22,11.791666666666666
2014-04-23,27.416666666666668
2014-04-24,20.0
2014-04-25,20.708333333333332
2014-04-26,3.603846153846154
2014-04-27,12.700000000000001
2014-04-28,23.407692307692304
2014-04-29,26.913461538461537
2014-04-30,21.625
2014-05-01,19.375
2014-05-02,2.6666666666666665
2014-05-03,7.5
2014-05-04,2.5
2014-05-05,4.416666666666667
2014-05-06,30.083333333333332
2014-05-07,15.208333333333334
2014-05-08,18.208333333333332
2014-05-09,34.416666666666664
2014-05-10,30.541666666666668
2014-05-11,3.8333333333333335
2014-05-12,7.833333333333333
2014-05-13,11.875
2014-05-14,5.166666666666667
2014-05-15,8.583333333333334
2014-05-16,11.833333333333334
2014-05-17,25.166666666666668
2014-05-18,27.333333333333332
2014-05-19,15.625
2014-05-20,10.625
2014-05-21,25.7
2014-05-22,18.370833333333334
2014-05-23,20.125
2014-05-24,6.541666666666667
2014-05-25,2.2916666666666665
2014-05-26,4.333333333333333
2014-05-27,3.8333333333333335
2014-05-28,9.166666666666666
2014-05-29,12.291666666666666
2014-05-30,35.625
2014-05-31,48.666666666666664
2014-06-01,3.1666666666666665
2014-06-02,2.6666666666666665
2014-06-03,6.583333333333333
2014-06-04,9.375
2014-06-05,10.708333333333334
2014-06-06,9.625
2014-06-07,2.375
2014-06-08,7.416666666666667
2014-06-09,6.291666666666667
2014-06-10,6.708333333333333
2014-06-11,3.2916666666666665
2014-06-12,7.25
2014-06-13,7.583333333333333
2014-06-14,3.3333333333333335
2014-06-15,11.708333333333334
2014-06-16,2.7916666666666665
2014-06-17,2.4166666666666665
2014-06-18,2.5
2014-06-19,4.666666666666667
2014-06-20,2.4166666666666665
2014-06-21,4.458333333333333
2014-06-22,2.2083333333333335
2014-06-23,2.125
2014-06-24,6.083333333333333
2014-06-25,10.458333333333334
2014-06-26,6.875
2014-06-27,5.083333333333333
2014-06-28,8.625
2014-06-29,13.75
2014-06-30,16.375
2014-07-01,16.875
2014-07-02,2.0833333333333335
2014-07-03,2.5416666666666665
2014-07-04,2.375
2014-07-05,2.5833333333333335
2014-07-06,2.5
2014-07-07,2.25
2014-07-08,4.604166666666667
2014-07-09,4.791666666666667
2014-07-10,6.625
2014-07-11,3.1666666666666665
2014-07-12,2.8333333333333335
2014-07-13,3.6666666666666665
2014-07-14,4.041666666666667
2014-07-15,3.9583333333333335
2014-07-16,2.375
2014-07-17,2.0416666666666665
2014-07-18,3.25
2014-07-19,2.125
2014-07-20,2.7083333333333335
2014-07-21,4.666666666666667
2014-07-22,6.541666666666667
2014-07-23,4.666666666666667
2014-07-24,4.041666666666667
2014-07-25,5.666666666666667
2014-07-26,7.666666666666667
2014-07-27,13.625
2014-07-28,7.5
2014-07-29,3.5416666666666665
2014-07-30,2.0
2014-07-31,2.0416666666666665
2014-08-01,2.0
2014-08-02,2.0
2014-08-03,2.3333333333333335
2014-08-04,2.0
2014-08-05,4.125
2014-08-06,2.7916666666666665
2014-08-07,7.583333333333333
2014-08-08,6.166666666666667
2014-08-09,6.875
2014-08-10,2.375
2014-08-11,4.458333333333333
2014-08-12,4.458333333333333
2014-08-13,2.2125
2014-08-14,4.208333333333333
2014-08-15,3.3333333333333335
2014-08-16,3.625
2014-08-17,4.833333333333333
2014-08-18,4.583333333333333
2014-08-19,3.5833333333333335
2014-08-20,6.916666666666667
2014-08-21,3.375
2014-08-22,2.375
2014-08-23,3.1666666666666665
2014-08-24,5.333333333333333
2014-08-25,3.1666666666666665
2014-08-26,6.916666666666667
2014-08-27,8.833333333333334
2014-08-28,5.395833333333333
2014-08-29,2.0833333333333335
2014-08-30,2.0
2014-08-31,2.0416666666666665
2014-09-01,2.0416666666666665
2014-09-02,2.7916666666666665
2014-09-03,6.708333333333333
2014-09-04,6.375
2014-09-05,6.5
2014-09-06,3.7083333333333335
2014-09-07,3.0416666666666665
2014-09-08,4.375
2014-09-09,5.083333333333333
2014-09-10,9.0
2014-09-11,7.708333333333333
2014-09-12,3.625
2014-09-13,8.416666666666666
2014-09-14,3.3333333333333335
2014-09-15,5.916666666666667
2014-09-16,5.708333333333333
2014-09-17,3.7083333333333335
2014-09-18,3.875
2014-09-19,7.416666666666667
2014-09-20,4.833333333333333
2014-09-21,10.958333333333334
2014-09-22,6.041666666666667
2014-09-23,2.0416666666666665
2014-09-24,4.333333333333333
2014-09-25,5.708333333333333
2014-09-26,8.916666666666666
2014-09-27,3.7083333333333335
2014-09-28,9.333333333333334
2014-09-29,2.9583333333333335
2014-09-30,8.208333333333334
2014-10-01,7.625
2014-10-02,7.25
2014-10-03,6.791666666666667
2014-10-04,2.4166666666666665
2014-10-05,2.0
2014-10-06,3.625
2014-10-07,11.416666666666666
2014-10-08,10.041666666666666
2014-10-09,7.131944444444444
2014-10-10,15.321180555555555
2014-10-11,18.6875
2014-10-12,15.6875
2014-10-13,8.692708333333334
2014-10-14,8.25
2014-10-15,5.166666666666667
2014-10-16,10.708333333333334
2014-10-17,15.166666666666666
2014-10-18,19.75
2014-10-19,14.583333333333334
2014-10-20,7.125
2014-10-21,21.333333333333332
2014-10-22,13.958333333333334
2014-10-23,15.208333333333334
2014-10-24,12.666666666666666
2014-10-25,7.416666666666667
2014-10-26,2.9583333333333335
2014-10-27,9.041666666666666
2014-10-28,12.791666666666666
2014-10-29,13.208333333333334
2014-10-30,17.625
2014-10-31,12.041666666666666
2014-11-01,7.583333333333333
2014-11-02,4.883333333333334
2014-11-03,3.5833333333333335
2014-11-04,17.666666666666668
2014-11-05,10.5
2014-11-06,3.5416666666666665
2014-11-07,13.270833333333334
2014-11-08,12.291666666666666
2014-11-09,5.416666666666667
2014-11-10,7.583333333333333
2014-11-11,7.25
2014-11-12,5.708333333333333
2014-11-13,5.666666666666667
2014-11-14,14.125
2014-11-15,41.791666666666664
2014-11-16,21.25
2014-11-17,13.125
2014-11-18,26.229166666666668
2014-11-19,48.875
2014-11-20,36.208333333333336
2014-11-21,20.791666666666668
2014-11-22,14.541666666666666
2014-11-23,22.666666666666668
2014-11-24,11.625
2014-11-25,31.041666666666668
2014-11-26,40.25
2014-11-27,9.458333333333334
2014-11-28,22.416666666666668
2014-11-29,23.0
2014-11-30,12.208333333333334
2014-12-01,8.5
2014-12-02,18.916666666666668
2014-12-03,13.625
2014-12-04,7.583333333333333
2014-12-05,18.958333333333332
2014-12-06,35.833333333333336
2014-12-07,30.458333333333332
2014-12-08,31.083333333333332
2014-12-09,69.0
2014-12-10,34.583333333333336
2014-12-11,16.916666666666668
2014-12-12,10.0
2014-12-13,24.270833333333332
2014-12-14,54.916666666666664
2014-12-15,27.666666666666668
2014-12-16,4.708333333333333
2014-12-17,31.01538275193798
2014-12-18,34.07412790697675
2014-12-19,32.32994186046511
2014-12-20,30.585755813953487
2014-12-21,28.841569767441854
2014-12-22,27.097383720930228
2014-12-23,25.353197674418606
2014-12-24,23.60901162790697
2014-12-25,21.864825581395348
2014-12-26,20.12063953488372
2014-12-27,18.376453488372093
2014-12-28,16.632267441860467
2014-12-29,14.888081395348836
2014-12-30,13.143895348837207
2014-12-31,11.21329941860465
2015-01-01,21.541666666666668
2015-01-02,34.416666666666664
2015-01-03,76.58333333333333
2015-01-04,82.91666666666667
2015-01-05,61.583333333333336
2015-01-06,24.208333333333332
2015-01-07,36.541666666666664
2015-01-08,53.604166666666664
2015-01-09,44.083333333333336
2015-01-10,57.5
2015-01-11,14.416666666666666
2015-01-12,44.0
2015-01-13,66.04166666666667
2015-01-14,67.20833333333333
2015-01-15,42.166666666666664
2015-01-16,13.166666666666666
2015-01-17,30.0
2015-01-18,39.895833333333336
2015-01-19,27.958333333333332
2015-01-20,51.375
2015-01-21,20.416666666666668
2015-01-22,44.125
2015-01-23,68.20833333333333
2015-01-24,34.708333333333336
2015-01-25,18.0
2015-01-26,10.583333333333334
2015-01-27,15.604166666666666
2015-01-28,17.458333333333332
2015-01-29,21.666666666666668
2015-01-30,15.958333333333334
2015-01-31,20.416666666666668
2015-02-01,49.916666666666664
2015-02-02,70.70833333333333
2015-02-03,39.375
2015-02-04,14.291666666666666
2015-02-05,18.916666666666668
2015-02-06,32.208333333333336
2015-02-07,15.666666666666666
2015-02-08,18.375
2015-02-09,49.416666666666664
2015-02-10,52.416666666666664
2015-02-11,25.583333333333332
2015-02-12,11.958333333333334
2015-02-13,36.25
2015-02-14,63.666666666666664
2015-02-15,85.83333333333333
2015-02-16,38.25
2015-02-17,10.375
2015-02-18,20.666666666666668
2015-02-19,53.708333333333336
2015-02-20,13.375
2015-02-21,12.458333333333334
2015-02-22,5.041666666666667
2015-02-23,26.791666666666668
2015-02-24,42.666666666666664
2015-02-25,12.875
2015-02-26,6.583333333333333
2015-02-27,12.916666666666666
2015-02-28,11.666666666666666
2015-03-01,10.875
2015-03-02,20.875
2015-03-03,2.25
2015-03-04,13.083333333333334
2015-03-05,60.083333333333336
2015-03-06,67.625
2015-03-07,52.666666666666664
2015-03-08,31.333333333333332
2015-03-09,3.125
2015-03-10,11.458333333333334
2015-03-11,19.541666666666668
2015-03-12,27.625
2015-03-13,25.75
2015-03-14,43.666666666666664
2015-03-15,22.833333333333332
2015-03-16,35.458333333333336
2015-03-17,17.833333333333332
2015-03-18,12.5
2015-03-19,14.125
2015-03-20,5.916666666666667
2015-03-21,4.583333333333333
2015-03-22,4.333333333333333
2015-03-23,8.729166666666666
2015-03-24,30.583333333333332
2015-03-25,42.75
2015-03-26,21.75
2015-03-27,26.291666666666668
2015-03-28,9.333333333333334
2015-03-29,17.666666666666668
2015-03-30,27.916666666666668
2015-03-31,15.347916666666665
2015-04-01,3.5833333333333335
2015-04-02,2.0833333333333335
2015-04-03,6.083333333333333
2015-04-04,8.083333333333334
2015-04-05,3.4583333333333335
2015-04-06,2.2083333333333335
2015-04-07,5.25
2015-04-08,14.708333333333334
2015-04-09,19.708333333333332
2015-04-10,11.933333333333332
2015-04-11,17.333333333333332
2015-04-12,2.1666666666666665
2015-04-13,3.2083333333333335
2015-04-14,5.833333333333333
2015-04-15,14.666666666666666
2015-04-16,3.3333333333333335
2015-04-17,21.208333333333332
2015-04-18,26.958333333333332
2015-04-19,5.041666666666667
2015-04-20,5.6875
2015-04-21,7.666666666666667
2015-04-22,8.333333333333334
2015-04-23,12.458333333333334
2015-04-24,8.416666666666666
2015-04-25,12.666666666666666
2015-04-26,20.958333333333332
2015-04-27,10.333333333333334
2015-04-28,4.333333333333333
2015-04-29,11.166666666666666
2015-04-30,10.916666666666666
2015-05-01,12.083333333333334
2015-05-02,2.2083333333333335
2015-05-03,2.75
2015-05-04,5.166666666666667
2015-05-05,8.791666666666666
2015-05-06,3.5833333333333335
2015-05-07,7.791666666666667
2015-05-08,10.458333333333334
2015-05-09,9.5
2015-05-10,6.916666666666667
2015-05-11,2.0416666666666665
2015-05-12,2.75
2015-05-13,6.145833333333333
2015-05-14,5.291666666666667
2015-05-15,3.2083333333333335
2015-05-16,9.625
2015-05-17,14.083333333333334
2015-05-18,2.375
2015-05-19,2.4583333333333335
2015-05-20,3.4166666666666665
2015-05-21,7.666666666666667
2015-05-22,14.375
2015-05-23,19.791666666666668
2015-05-24,15.5
2015-05-25,21.041666666666668
2015-05-26,16.458333333333332
2015-05-27,9.125
2015-05-28,19.416666666666668
2015-05-29,4.666666666666667
2015-05-30,6.583333333333333
2015-05-31,13.833333333333334
2015-06-01,7.291666666666667
2015-06-02,4.333333333333333
2015-06-03,7.458333333333333
2015-06-04,5.208333333333333
2015-06-05,3.7916666666666665
2015-06-06,2.5833333333333335
2015-06-07,2.625
2015-06-08,4.5
2015-06-09,16.291666666666668
2015-06-10,8.041666666666666
2015-06-11,7.083333333333333
2015-06-12,8.875
2015-06-13,8.291666666666666
2015-06-14,8.375
2015-06-15,20.25
2015-06-16,13.791666666666666
2015-06-17,2.0
2015-06-18,2.0416666666666665
2015-06-19,2.375
2015-06-20,2.0
2015-06-21,4.166666666666667
2015-06-22,18.208333333333332
2015-06-23,17.375
2015-06-24,11.270833333333334
2015-06-25,7.375
2015-06-26,2.0
2015-06-27,4.0
2015-06-28,10.0
2015-06-29,6.541666666666667
2015-06-30,2.0
2015-07-01,2.8333333333333335
2015-07-02,4.416666666666667
2015-07-03,12.625
2015-07-04,7.625
2015-07-05,13.916666666666666
2015-07-06,11.75
2015-07-07,8.125
2015-07-08,8.791666666666666
2015-07-09,9.854166666666666
2015-07-10,10.375
2015-07-11,13.708333333333334
2015-07-12,8.458333333333334
2015-07-13,5.25
2015-07-14,5.375
2015-07-15,4.208333333333333
2015-07-16,2.0416666666666665
2015-07-17,2.5833333333333335
2015-07-18,2.0
2015-07-19,2.0
2015-07-20,2.0
2015-07-21,2.25
2015-07-22,3.1666666666666665
2015-07-23,2.125
2015-07-24,4.916666666666667
2015-07-25,6.833333333333333
2015-07-26,8.125
2015-07-27,4.416666666666667
2015-07-28,2.0
2015-07-29,2.0
2015-07-30,2.0833333333333335
2015-07-31,2.0
2015-08-01,3.2916666666666665
2015-08-02,2.0
2015-08-03,3.2916666666666665
2015-08-04,4.375
2015-08-05,5.3125
2015-08-06,2.5416666666666665
2015-08-07,3.625
2015-08-08,2.25
2015-08-09,3.4166666666666665
2015-08-10,3.0416666666666665
2015-08-11,7.958333333333333
2015-08-12,7.333333333333333
2015-08-13,10.541666666666666
2015-08-14,7.8125
2015-08-15,6.166666666666667
2015-08-16,9.333333333333334
2015-08-17,10.708333333333334
2015-08-18,4.0
2015-08-19,2.0833333333333335
2015-08-20,2.0
2015-08-21,2.9583333333333335
2015-08-22,4.083333333333333
2015-08-23,4.583333333333333
2015-08-24,2.0
2015-08-25,2.0
2015-08-26,2.0
2015-08-27,2.0
2015-08-28,2.1666666666666665
2015-08-29,2.0416666666666665
2015-08-30,2.0
2015-08-31,2.0
2015-09-01,2.0
2015-09-02,2.0
2015-09-03,2.0
2015-09-04,3.0
2015-09-05,2.0
2015-09-06,2.0
2015-09-07,2.2083333333333335
2015-09-08,6.083333333333333
2015-09-09,2.2083333333333335
2015-09-10,2.25
2015-09-11,2.5416666666666665
2015-09-12,2.9791666666666665
2015-09-13,4.25
2015-09-14,10.083333333333334
2015-09-15,14.333333333333334
2015-09-16,10.833333333333334
2015-09-17,14.708333333333334
2015-09-18,3.7083333333333335
2015-09-19,3.0833333333333335
2015-09-20,10.375
2015-09-21,19.375
2015-09-22,15.541666666666666
2015-09-23,2.0
2015-09-24,5.625
2015-09-25,3.125
2015-09-26,7.166666666666667
2015-09-27,4.125
2015-09-28,6.041666666666667
2015-09-29,4.75
2015-09-30,4.166666666666667
2015-10-01,3.7916666666666665
2015-10-02,2.625
2015-10-03,3.6666666666666665
2015-10-04,8.666666666666666
2015-10-05,7.708333333333333
2015-10-06,9.958333333333334
2015-10-07,9.666666666666666
2015-10-08,2.25
2015-10-09,2.4583333333333335
2015-10-10,2.4166666666666665
2015-10-11,2.4166666666666665
2015-10-12,4.416666666666667
2015-10-13,6.916666666666667
2015-10-14,17.583333333333332
2015-10-15,10.416666666666666
2015-10-16,15.791666666666666
2015-10-17,17.833333333333332
2015-10-18,8.25
2015-10-19,7.208333333333333
2015-10-20,10.916666666666666
2015-10-21,3.625
2015-10-22,2.2083333333333335
2015-10-23,2.1666666666666665
2015-10-24,3.2916666666666665
2015-10-25,4.583333333333333
2015-10-26,2.25
2015-10-27,3.7083333333333335
2015-10-28,4.791666666666667
2015-10-29,3.7916666666666665
2015-10-30,5.625
2015-10-31,6.375
2015-11-01,7.8125
2015-11-02,9.0
2015-11-03,16.916666666666668
2015-11-04,15.333333333333334
2015-11-05,12.833333333333334
2015-11-06,5.791666666666667
2015-11-07,3.3333333333333335
2015-11-08,4.916666666666667
2015-11-09,3.25
2015-11-10,3.75
2015-11-11,4.666666666666667
2015-11-12,5.791666666666667
2015-11-13,14.5
2015-11-14,16.458333333333332
2015-11-15,14.291666666666666
2015-11-16,11.958333333333334
2015-11-17,9.916666666666666
2015-11-18,10.333333333333334
2015-11-19,4.958333333333333
2015-11-20,12.708333333333334
2015-11-21,6.4375
2015-11-22,5.333333333333333
2015-11-23,11.708333333333334
2015-11-24,6.458333333333333
2015-11-25,15.708333333333334
2015-11-26,15.020833333333334
2015-11-27,20.041666666666668
2015-11-28,18.958333333333332
2015-11-29,15.833333333333334
2015-11-30,11.520833333333334
2015-12-01,29.354166666666668
2015-12-02,4.541666666666667
